"Uc","Um","Ue","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,2.3478e-07,2.5,1,0,0,0.2,0
1,2.6814e-07,2.5,1,0.0001,0.0001,0.2,0
1,3.015e-07,2.5,1,0.0002,0.0002,0.2,0
1,3.3486e-07,2.5,1,0.0003,0.0003,0.2,0
1,3.6823e-07,2.5,1,0.0004,0.0004,0.2,0
1,4.0159e-07,2.5,1,0.0005,0.0005,0.2,0
1,4.3495e-07,2.5,1,0.0006,0.0006,0.2,0
1,4.6831e-07,2.5,1,0.0007,0.0007,0.2,0
1,5.0167e-07,2.5,1,0.0008,0.0008,0.2,0
1,5.3504e-07,2.5,1,0.0009,0.0009,0.2,0
1,5.684e-07,2.5,1,0.001,0.001,0.2,0
1,6.0176e-07,2.5,1,0.0011,0.0011,0.2,0
1,6.3512e-07,2.5,1,0.0012,0.0012,0.2,0
1,6.6849e-07,2.5,1,0.0013,0.0013,0.2,0
1,7.0185e-07,2.5,1,0.0014,0.0014,0.2,0
1,7.3521e-07,2.5,1,0.0015,0.0015,0.2,0
1,7.6857e-07,2.5,1,0.0016,0.0016,0.2,0
1,8.0193e-07,2.5,1,0.0017,0.0017,0.2,0
1,8.353e-07,2.5,1,0.0018,0.0018,0.2,0
1,8.6866e-07,2.5,1,0.0019,0.0019,0.2,0
1,9.0202e-07,2.5,1,0.002,0.002,0.2,0
1,9.3538e-07,2.5,1,0.0021,0.0021,0.2,0
1,9.6875e-07,2.5,1,0.0022,0.0022,0.2,0
1,1.0021e-06,2.5,1,0.0023,0.0023,0.2,0
1,1.0355e-06,2.5,1,0.0024,0.0024,0.2,0
1,1.0688e-06,2.5,1,0.0025,0.0025,0.2,0
1,1.1022e-06,2.5,1,0.0026,0.0026,0.2,0
1,1.1356e-06,2.5,1,0.0027,0.0027,0.2,0
1,1.1689e-06,2.5,1,0.0028,0.0028,0.2,0
1,1.2023e-06,2.5,1,0.0029,0.0029,0.2,0
1,1.2356e-06,2.5,1,0.003,0.003,0.2,0
1,1.269e-06,2.5,1,0.0031,0.0031,0.2,0
1,1.3024e-06,2.5,1,0.0032,0.0032,0.2,0
1,1.3357e-06,2.5,1,0.0033,0.0033,0.2,0
1,1.3691e-06,2.5,1,0.0034,0.0034,0.2,0
1,1.4025e-06,2.5,1,0.0035,0.0035,0.2,0
1,1.4358e-06,2.5,1,0.0036,0.0036,0.2,0
1,1.4692e-06,2.5,1,0.0037,0.0037,0.2,0
1,1.5025e-06,2.5,1,0.0038,0.0038,0.2,0
1,1.5359e-06,2.5,1,0.0039,0.0039,0.2,0
1,1.5693e-06,2.5,1,0.004,0.004,0.2,0
