"Uc","Um","Ue","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,5.9389e-07,1,1,0,0,0.2,0
1,5.9023e-07,1,1,0.0001,0.0001,0.2,0
1,5.8658e-07,1,1,0.0002,0.0002,0.2,0
1,5.8293e-07,1,1,0.0003,0.0003,0.2,0
1,5.7927e-07,1,1,0.0004,0.0004,0.2,0
1,5.7562e-07,1,1,0.0005,0.0005,0.2,0
1,5.7196e-07,1,1,0.0006,0.0006,0.2,0
1,5.6831e-07,1,1,0.0007,0.0007,0.2,0
1,5.6466e-07,1,1,0.0008,0.0008,0.2,0
1,5.61e-07,1,1,0.0009,0.0009,0.2,0
1,5.5735e-07,1,1,0.001,0.001,0.2,0
1,5.537e-07,1,1,0.0011,0.0011,0.2,0
1,5.5004e-07,1,1,0.0012,0.0012,0.2,0
1,5.4639e-07,1,1,0.0013,0.0013,0.2,0
1,5.4273e-07,1,1,0.0014,0.0014,0.2,0
1,5.3908e-07,1,1,0.0015,0.0015,0.2,0
1,5.3543e-07,1,1,0.0016,0.0016,0.2,0
1,5.3177e-07,1,1,0.0017,0.0017,0.2,0
1,5.2812e-07,1,1,0.0018,0.0018,0.2,0
1,5.2447e-07,1,1,0.0019,0.0019,0.2,0
1,5.2081e-07,1,1,0.002,0.002,0.2,0
1,5.1716e-07,1,1,0.0021,0.0021,0.2,0
1,5.135e-07,1,1,0.0022,0.0022,0.2,0
1,5.0985e-07,1,1,0.0023,0.0023,0.2,0
1,5.062e-07,1,1,0.0024,0.0024,0.2,0
1,5.0254e-07,1,1,0.0025,0.0025,0.2,0
1,4.9889e-07,1,1,0.0026,0.0026,0.2,0
1,4.9524e-07,1,1,0.0027,0.0027,0.2,0
1,4.9158e-07,1,1,0.0028,0.0028,0.2,0
1,4.8793e-07,1,1,0.0029,0.0029,0.2,0
1,4.8427e-07,1,1,0.003,0.003,0.2,0
1,4.8062e-07,1,1,0.0031,0.0031,0.2,0
1,4.7697e-07,1,1,0.0032,0.0032,0.2,0
1,4.7331e-07,1,1,0.0033,0.0033,0.2,0
1,4.6966e-07,1,1,0.0034,0.0034,0.2,0
