"Uc","Um","Ue","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.99666,0.0031612,2.486,1,0,0,0.2,0
0.99667,0.0031508,2.4861,1,0.0001,0.0001,0.2,0
0.99668,0.0031404,2.4861,1,0.0002,0.0002,0.2,0
0.99669,0.0031301,2.4861,1,0.0003,0.0003,0.2,0
0.9967,0.0031197,2.4862,1,0.0004,0.0004,0.2,0
0.99671,0.0031093,2.4862,1,0.0005,0.0005,0.2,0
0.99672,0.003099,2.4863,1,0.0006,0.0006,0.2,0
0.99674,0.0030886,2.4863,1,0.0007,0.0007,0.2,0
0.99675,0.0030782,2.4864,1,0.0008,0.0008,0.2,0
0.99676,0.0030679,2.4864,1,0.0009,0.0009,0.2,0
0.99677,0.0030575,2.4864,1,0.001,0.001,0.2,0
0.99678,0.0030471,2.4865,1,0.0011,0.0011,0.2,0
0.99679,0.0030368,2.4865,1,0.0012,0.0012,0.2,0
0.9968,0.0030264,2.4866,1,0.0013,0.0013,0.2,0
0.99681,0.003016,2.4866,1,0.0014,0.0014,0.2,0
0.99682,0.0030057,2.4866,1,0.0015,0.0015,0.2,0
0.99683,0.0029953,2.4867,1,0.0016,0.0016,0.2,0
0.99684,0.0029849,2.4867,1,0.0017,0.0017,0.2,0
0.99685,0.0029746,2.4868,1,0.0018,0.0018,0.2,0
0.99686,0.0029642,2.4868,1,0.0019,0.0019,0.2,0
0.99687,0.0029538,2.4868,1,0.002,0.002,0.2,0
0.99688,0.0029435,2.4869,1,0.0021,0.0021,0.2,0
0.99689,0.0029331,2.4869,1,0.0022,0.0022,0.2,0
0.9969,0.0029227,2.487,1,0.0023,0.0023,0.2,0
0.99691,0.0029124,2.487,1,0.0024,0.0024,0.2,0
0.99692,0.002902,2.4871,1,0.0025,0.0025,0.2,0
0.99693,0.0028916,2.4871,1,0.0026,0.0026,0.2,0
0.99694,0.0028813,2.4871,1,0.0027,0.0027,0.2,0
0.99696,0.0028709,2.4872,1,0.0028,0.0028,0.2,0
0.99697,0.0028605,2.4872,1,0.0029,0.0029,0.2,0
0.99698,0.0028502,2.4873,1,0.003,0.003,0.2,0
0.99699,0.0028398,2.4873,1,0.0031,0.0031,0.2,0
0.997,0.0028294,2.4873,1,0.0032,0.0032,0.2,0
0.99701,0.002819,2.4874,1,0.0033,0.0033,0.2,0
0.99702,0.0028087,2.4874,1,0.0034,0.0034,0.2,0
0.99703,0.0027983,2.4875,1,0.0035,0.0035,0.2,0
0.99704,0.0027879,2.4875,1,0.0036,0.0036,0.2,0
0.99705,0.0027776,2.4876,1,0.0037,0.0037,0.2,0
0.99706,0.0027672,2.4876,1,0.0038,0.0038,0.2,0
0.99707,0.0027568,2.4876,1,0.0039,0.0039,0.2,0
0.99708,0.0027465,2.4877,1,0.004,0.004,0.2,0
0.99709,0.0027361,2.4877,1,0.0041,0.0041,0.2,0
0.9971,0.0027257,2.4878,1,0.0042,0.0042,0.2,0
0.99711,0.0027154,2.4878,1,0.0043,0.0043,0.2,0
0.99712,0.002705,2.4878,1,0.0044,0.0044,0.2,0
0.99713,0.0026946,2.4879,1,0.0045,0.0045,0.2,0
