"Uc","Um","Ue","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.4002,-0.00016889,-0.39997,1,0,0,0.2,0
1.4002,-0.00016841,-0.39997,1,0.0001,0.0001,0.2,0
1.4002,-0.00016793,-0.39997,1,0.0002,0.0002,0.2,0
1.4002,-0.00016744,-0.39997,1,0.0003,0.0003,0.2,0
1.4002,-0.00016696,-0.39997,1,0.0004,0.0004,0.2,0
1.4002,-0.00016648,-0.39997,1,0.0005,0.0005,0.2,0
1.4002,-0.000166,-0.39997,1,0.0006,0.0006,0.2,0
1.4002,-0.00016552,-0.39997,1,0.0007,0.0007,0.2,0
1.4002,-0.00016504,-0.39997,1,0.0008,0.0008,0.2,0
1.4002,-0.00016456,-0.39997,1,0.0009,0.0009,0.2,0
1.4002,-0.00016407,-0.39997,1,0.001,0.001,0.2,0
1.4002,-0.00016359,-0.39997,1,0.0011,0.0011,0.2,0
1.4002,-0.00016311,-0.39997,1,0.0012,0.0012,0.2,0
1.4002,-0.00016263,-0.39997,1,0.0013,0.0013,0.2,0
1.4002,-0.00016215,-0.39997,1,0.0014,0.0014,0.2,0
1.4002,-0.00016167,-0.39997,1,0.0015,0.0015,0.2,0
1.4002,-0.00016118,-0.39997,1,0.0016,0.0016,0.2,0
1.4002,-0.0001607,-0.39997,1,0.0017,0.0017,0.2,0
1.4002,-0.00016022,-0.39997,1,0.0018,0.0018,0.2,0
1.4002,-0.00015974,-0.39997,1,0.0019,0.0019,0.2,0
1.4002,-0.00015926,-0.39997,1,0.002,0.002,0.2,0
1.4002,-0.00015878,-0.39997,1,0.0021,0.0021,0.2,0
1.4002,-0.0001583,-0.39997,1,0.0022,0.0022,0.2,0
1.4002,-0.00015781,-0.39997,1,0.0023,0.0023,0.2,0
1.4002,-0.00015733,-0.39997,1,0.0024,0.0024,0.2,0
1.4002,-0.00015685,-0.39997,1,0.0025,0.0025,0.2,0
1.4002,-0.00015637,-0.39997,1,0.0026,0.0026,0.2,0
1.4002,-0.00015589,-0.39997,1,0.0027,0.0027,0.2,0
