"Uc","Um","Ue","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,1.1735e-07,2.5,1,0,0,0.2,0
1,1.1449e-07,2.5,1,0.0001,0.0001,0.2,0
1,1.1162e-07,2.5,1,0.0002,0.0002,0.2,0
1,1.0875e-07,2.5,1,0.0003,0.0003,0.2,0
1,1.0589e-07,2.5,1,0.0004,0.0004,0.2,0
1,1.0302e-07,2.5,1,0.0005,0.0005,0.2,0
1,1.0016e-07,2.5,1,0.0006,0.0006,0.2,0
1,9.7292e-08,2.5,1,0.0007,0.0007,0.2,0
1,9.4426e-08,2.5,1,0.0008,0.0008,0.2,0
1,9.156e-08,2.5,1,0.0009,0.0009,0.2,0
1,8.8694e-08,2.5,1,0.001,0.001,0.2,0
1,8.5828e-08,2.5,1,0.0011,0.0011,0.2,0
1,8.2963e-08,2.5,1,0.0012,0.0012,0.2,0
1,8.0097e-08,2.5,1,0.0013,0.0013,0.2,0
1,7.7231e-08,2.5,1,0.0014,0.0014,0.2,0
1,7.4365e-08,2.5,1,0.0015,0.0015,0.2,0
1,7.15e-08,2.5,1,0.0016,0.0016,0.2,0
1,6.8634e-08,2.5,1,0.0017,0.0017,0.2,0
1,6.5768e-08,2.5,1,0.0018,0.0018,0.2,0
1,6.2902e-08,2.5,1,0.0019,0.0019,0.2,0
1,6.0036e-08,2.5,1,0.002,0.002,0.2,0
1,5.7171e-08,2.5,1,0.0021,0.0021,0.2,0
1,5.4305e-08,2.5,1,0.0022,0.0022,0.2,0
1,5.1439e-08,2.5,1,0.0023,0.0023,0.2,0
1,4.8573e-08,2.5,1,0.0024,0.0024,0.2,0
1,4.5708e-08,2.5,1,0.0025,0.0025,0.2,0
1,4.2842e-08,2.5,1,0.0026,0.0026,0.2,0
1,3.9976e-08,2.5,1,0.0027,0.0027,0.2,0
1,3.711e-08,2.5,1,0.0028,0.0028,0.2,0
1,3.4245e-08,2.5,1,0.0029,0.0029,0.2,0
1,3.1379e-08,2.5,1,0.003,0.003,0.2,0
1,2.8513e-08,2.5,1,0.0031,0.0031,0.2,0
1,2.5647e-08,2.5,1,0.0032,0.0032,0.2,0
1,2.2781e-08,2.5,1,0.0033,0.0033,0.2,0
1,1.9916e-08,2.5,1,0.0034,0.0034,0.2,0
1,1.705e-08,2.5,1,0.0035,0.0035,0.2,0
1,1.4184e-08,2.5,1,0.0036,0.0036,0.2,0
1,1.1318e-08,2.5,1,0.0037,0.0037,0.2,0
1,8.4526e-09,2.5,1,0.0038,0.0038,0.2,0
1,5.5868e-09,2.5,1,0.0039,0.0039,0.2,0
1,2.7211e-09,2.5,1,0.004,0.004,0.2,0
1,-1.4471e-10,2.5,1,0.0041,0.0041,0.2,0
1,-3.0105e-09,2.5,1,0.0042,0.0042,0.2,0
1,-5.8763e-09,2.5,1,0.0043,0.0043,0.2,0
1,-8.742e-09,2.5,1,0.0044,0.0044,0.2,0
1,-1.1608e-08,2.5,1,0.0045,0.0045,0.2,0
1,-1.4474e-08,2.5,1,0.0046,0.0046,0.2,0
1,-1.7339e-08,2.5,1,0.0047,0.0047,0.2,0
1,-2.0205e-08,2.5,1,0.0048,0.0048,0.2,0
1,-2.3071e-08,2.5,1,0.0049,0.0049,0.2,0
1,-2.5937e-08,2.5,1,0.005,0.005,0.2,0
1,-2.8802e-08,2.5,1,0.0051,0.0051,0.2,0
1,-3.1668e-08,2.5,1,0.0052,0.0052,0.2,0
1,-3.4534e-08,2.5,1,0.0053,0.0053,0.2,0
1,-3.74e-08,2.5,1,0.0054,0.0054,0.2,0
1,-4.0266e-08,2.5,1,0.0055,0.0055,0.2,0
1,-4.3131e-08,2.5,1,0.0056,0.0056,0.2,0
1,-4.5997e-08,2.5,1,0.0057,0.0057,0.2,0
1,-4.8863e-08,2.5,1,0.0058,0.0058,0.2,0
1,-5.1729e-08,2.5,1,0.0059,0.0059,0.2,0
1,-5.4594e-08,2.5,1,0.006,0.006,0.2,0
1,-5.746e-08,2.5,1,0.0061,0.0061,0.2,0
1,-6.0326e-08,2.5,1,0.0062,0.0062,0.2,0
1,-6.3192e-08,2.5,1,0.0063,0.0063,0.2,0
1,-6.6057e-08,2.5,1,0.0064,0.0064,0.2,0
1,-6.8923e-08,2.5,1,0.0065,0.0065,0.2,0
1,-7.1789e-08,2.5,1,0.0066,0.0066,0.2,0
1,-7.4655e-08,2.5,1,0.0067,0.0067,0.2,0
1,-7.7521e-08,2.5,1,0.0068,0.0068,0.2,0
1,-8.0386e-08,2.5,1,0.0069,0.0069,0.2,0
1,-8.3252e-08,2.5,1,0.007,0.007,0.2,0
1,-8.6118e-08,2.5,1,0.0071,0.0071,0.2,0
1,-8.8984e-08,2.5,1,0.0072,0.0072,0.2,0
1,-9.1849e-08,2.5,1,0.0073,0.0073,0.2,0
1,-9.4715e-08,2.5,1,0.0074,0.0074,0.2,0
1,-9.7581e-08,2.5,1,0.0075,0.0075,0.2,0
1,-1.0045e-07,2.5,1,0.0076,0.0076,0.2,0
1,-1.0331e-07,2.5,1,0.0077,0.0077,0.2,0
1,-1.0618e-07,2.5,1,0.0078,0.0078,0.2,0
1,-1.0904e-07,2.5,1,0.0079,0.0079,0.2,0
1,-1.1191e-07,2.5,1,0.008,0.008,0.2,0
1,-1.1478e-07,2.5,1,0.0081,0.0081,0.2,0
1,-1.1764e-07,2.5,1,0.0082,0.0082,0.2,0
1,-1.2051e-07,2.5,1,0.0083,0.0083,0.2,0
1,-1.2337e-07,2.5,1,0.0084,0.0084,0.2,0
1,-1.2624e-07,2.5,1,0.0085,0.0085,0.2,0
1,-1.291e-07,2.5,1,0.0086,0.0086,0.2,0
1,-1.3197e-07,2.5,1,0.0087,0.0087,0.2,0
1,-1.3484e-07,2.5,1,0.0088,0.0088,0.2,0
1,-1.377e-07,2.5,1,0.0089,0.0089,0.2,0
1,-1.4057e-07,2.5,1,0.009,0.009,0.2,0
1,-1.4343e-07,2.5,1,0.0091,0.0091,0.2,0
1,-1.463e-07,2.5,1,0.0092,0.0092,0.2,0
1,-1.4916e-07,2.5,1,0.0093,0.0093,0.2,0
1,-1.5203e-07,2.5,1,0.0094,0.0094,0.2,0
1,-1.549e-07,2.5,1,0.0095,0.0095,0.2,0
1,-1.5776e-07,2.5,1,0.0096,0.0096,0.2,0
1,-1.6063e-07,2.5,1,0.0097,0.0097,0.2,0
1,-1.6349e-07,2.5,1,0.0098,0.0098,0.2,0
1,-1.6636e-07,2.5,1,0.0099,0.0099,0.2,0
1,-1.6923e-07,2.5,1,0.01,0.01,0.2,0
1,-1.7209e-07,2.5,1,0.0101,0.0101,0.2,0
1,-1.7496e-07,2.5,1,0.0102,0.0102,0.2,0
1,-1.7782e-07,2.5,1,0.0103,0.0103,0.2,0
1,-1.8069e-07,2.5,1,0.0104,0.0104,0.2,0
1,-1.8355e-07,2.5,1,0.0105,0.0105,0.2,0
1,-1.8642e-07,2.5,1,0.0106,0.0106,0.2,0
1,-1.8929e-07,2.5,1,0.0107,0.0107,0.2,0
1,-1.9215e-07,2.5,1,0.0108,0.0108,0.2,0
1,-1.9502e-07,2.5,1,0.0109,0.0109,0.2,0
1,-1.9788e-07,2.5,1,0.011,0.011,0.2,0
1,-2.0075e-07,2.5,1,0.0111,0.0111,0.2,0
1,-2.0361e-07,2.5,1,0.0112,0.0112,0.2,0
1,-2.0648e-07,2.5,1,0.0113,0.0113,0.2,0
