"Uc","Um","Ue","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,9.0045e-08,2.5,1,0,0,0.2,0
1,8.944e-08,2.5,1,0.0001,0.0001,0.2,0
1,8.8835e-08,2.5,1,0.0002,0.0002,0.2,0
1,8.823e-08,2.5,1,0.0003,0.0003,0.2,0
1,8.7625e-08,2.5,1,0.0004,0.0004,0.2,0
1,8.702e-08,2.5,1,0.0005,0.0005,0.2,0
1,8.6415e-08,2.5,1,0.0006,0.0006,0.2,0
1,8.5811e-08,2.5,1,0.0007,0.0007,0.2,0
1,8.5206e-08,2.5,1,0.0008,0.0008,0.2,0
1,8.4601e-08,2.5,1,0.0009,0.0009,0.2,0
1,8.3996e-08,2.5,1,0.001,0.001,0.2,0
1,8.3391e-08,2.5,1,0.0011,0.0011,0.2,0
1,8.2786e-08,2.5,1,0.0012,0.0012,0.2,0
1,8.2181e-08,2.5,1,0.0013,0.0013,0.2,0
1,8.1576e-08,2.5,1,0.0014,0.0014,0.2,0
1,8.0971e-08,2.5,1,0.0015,0.0015,0.2,0
1,8.0366e-08,2.5,1,0.0016,0.0016,0.2,0
1,7.9762e-08,2.5,1,0.0017,0.0017,0.2,0
1,7.9157e-08,2.5,1,0.0018,0.0018,0.2,0
1,7.8552e-08,2.5,1,0.0019,0.0019,0.2,0
1,7.7947e-08,2.5,1,0.002,0.002,0.2,0
1,7.7342e-08,2.5,1,0.0021,0.0021,0.2,0
1,7.6737e-08,2.5,1,0.0022,0.0022,0.2,0
1,7.6132e-08,2.5,1,0.0023,0.0023,0.2,0
1,7.5527e-08,2.5,1,0.0024,0.0024,0.2,0
1,7.4922e-08,2.5,1,0.0025,0.0025,0.2,0
1,7.4317e-08,2.5,1,0.0026,0.0026,0.2,0
1,7.3713e-08,2.5,1,0.0027,0.0027,0.2,0
1,7.3108e-08,2.5,1,0.0028,0.0028,0.2,0
1,7.2503e-08,2.5,1,0.0029,0.0029,0.2,0
1,7.1898e-08,2.5,1,0.003,0.003,0.2,0
1,7.1293e-08,2.5,1,0.0031,0.0031,0.2,0
1,7.0688e-08,2.5,1,0.0032,0.0032,0.2,0
1,7.0083e-08,2.5,1,0.0033,0.0033,0.2,0
1,6.9478e-08,2.5,1,0.0034,0.0034,0.2,0
1,6.8873e-08,2.5,1,0.0035,0.0035,0.2,0
1,6.8269e-08,2.5,1,0.0036,0.0036,0.2,0
1,6.7664e-08,2.5,1,0.0037,0.0037,0.2,0
1,6.7059e-08,2.5,1,0.0038,0.0038,0.2,0
1,6.6454e-08,2.5,1,0.0039,0.0039,0.2,0
1,6.5849e-08,2.5,1,0.004,0.004,0.2,0
1,6.5244e-08,2.5,1,0.0041,0.0041,0.2,0
1,6.4639e-08,2.5,1,0.0042,0.0042,0.2,0
1,6.4034e-08,2.5,1,0.0043,0.0043,0.2,0
1,6.3429e-08,2.5,1,0.0044,0.0044,0.2,0
1,6.2824e-08,2.5,1,0.0045,0.0045,0.2,0
1,6.222e-08,2.5,1,0.0046,0.0046,0.2,0
1,6.1615e-08,2.5,1,0.0047,0.0047,0.2,0
1,6.101e-08,2.5,1,0.0048,0.0048,0.2,0
1,6.0405e-08,2.5,1,0.0049,0.0049,0.2,0
1,5.98e-08,2.5,1,0.005,0.005,0.2,0
1,5.9195e-08,2.5,1,0.0051,0.0051,0.2,0
1,5.859e-08,2.5,1,0.0052,0.0052,0.2,0
1,5.7985e-08,2.5,1,0.0053,0.0053,0.2,0
1,5.738e-08,2.5,1,0.0054,0.0054,0.2,0
1,5.6775e-08,2.5,1,0.0055,0.0055,0.2,0
1,5.6171e-08,2.5,1,0.0056,0.0056,0.2,0
1,5.5566e-08,2.5,1,0.0057,0.0057,0.2,0
1,5.4961e-08,2.5,1,0.0058,0.0058,0.2,0
1,5.4356e-08,2.5,1,0.0059,0.0059,0.2,0
1,5.3751e-08,2.5,1,0.006,0.006,0.2,0
1,5.3146e-08,2.5,1,0.0061,0.0061,0.2,0
1,5.2541e-08,2.5,1,0.0062,0.0062,0.2,0
1,5.1936e-08,2.5,1,0.0063,0.0063,0.2,0
1,5.1331e-08,2.5,1,0.0064,0.0064,0.2,0
1,5.0727e-08,2.5,1,0.0065,0.0065,0.2,0
1,5.0122e-08,2.5,1,0.0066,0.0066,0.2,0
1,4.9517e-08,2.5,1,0.0067,0.0067,0.2,0
1,4.8912e-08,2.5,1,0.0068,0.0068,0.2,0
1,4.8307e-08,2.5,1,0.0069,0.0069,0.2,0
1,4.7702e-08,2.5,1,0.007,0.007,0.2,0
1,4.7097e-08,2.5,1,0.0071,0.0071,0.2,0
1,4.6492e-08,2.5,1,0.0072,0.0072,0.2,0
1,4.5887e-08,2.5,1,0.0073,0.0073,0.2,0
1,4.5282e-08,2.5,1,0.0074,0.0074,0.2,0
1,4.4678e-08,2.5,1,0.0075,0.0075,0.2,0
1,4.4073e-08,2.5,1,0.0076,0.0076,0.2,0
1,4.3468e-08,2.5,1,0.0077,0.0077,0.2,0
1,4.2863e-08,2.5,1,0.0078,0.0078,0.2,0
1,4.2258e-08,2.5,1,0.0079,0.0079,0.2,0
1,4.1653e-08,2.5,1,0.008,0.008,0.2,0
1,4.1048e-08,2.5,1,0.0081,0.0081,0.2,0
1,4.0443e-08,2.5,1,0.0082,0.0082,0.2,0
1,3.9838e-08,2.5,1,0.0083,0.0083,0.2,0
1,3.9233e-08,2.5,1,0.0084,0.0084,0.2,0
1,3.8629e-08,2.5,1,0.0085,0.0085,0.2,0
1,3.8024e-08,2.5,1,0.0086,0.0086,0.2,0
1,3.7419e-08,2.5,1,0.0087,0.0087,0.2,0
1,3.6814e-08,2.5,1,0.0088,0.0088,0.2,0
1,3.6209e-08,2.5,1,0.0089,0.0089,0.2,0
1,3.5604e-08,2.5,1,0.009,0.009,0.2,0
1,3.4999e-08,2.5,1,0.0091,0.0091,0.2,0
1,3.4394e-08,2.5,1,0.0092,0.0092,0.2,0
1,3.3789e-08,2.5,1,0.0093,0.0093,0.2,0
1,3.3185e-08,2.5,1,0.0094,0.0094,0.2,0
1,3.258e-08,2.5,1,0.0095,0.0095,0.2,0
1,3.1975e-08,2.5,1,0.0096,0.0096,0.2,0
1,3.137e-08,2.5,1,0.0097,0.0097,0.2,0
1,3.0765e-08,2.5,1,0.0098,0.0098,0.2,0
1,3.016e-08,2.5,1,0.0099,0.0099,0.2,0
1,2.9555e-08,2.5,1,0.01,0.01,0.2,0
1,2.895e-08,2.5,1,0.0101,0.0101,0.2,0
1,2.8345e-08,2.5,1,0.0102,0.0102,0.2,0
1,2.774e-08,2.5,1,0.0103,0.0103,0.2,0
1,2.7136e-08,2.5,1,0.0104,0.0104,0.2,0
1,2.6531e-08,2.5,1,0.0105,0.0105,0.2,0
1,2.5926e-08,2.5,1,0.0106,0.0106,0.2,0
1,2.5321e-08,2.5,1,0.0107,0.0107,0.2,0
1,2.4716e-08,2.5,1,0.0108,0.0108,0.2,0
1,2.4111e-08,2.5,1,0.0109,0.0109,0.2,0
1,2.3506e-08,2.5,1,0.011,0.011,0.2,0
1,2.2901e-08,2.5,1,0.0111,0.0111,0.2,0
1,2.2296e-08,2.5,1,0.0112,0.0112,0.2,0
1,2.1691e-08,2.5,1,0.0113,0.0113,0.2,0
1,2.1087e-08,2.5,1,0.0114,0.0114,0.2,0
1,2.0482e-08,2.5,1,0.0115,0.0115,0.2,0
1,1.9877e-08,2.5,1,0.0116,0.0116,0.2,0
1,1.9272e-08,2.5,1,0.0117,0.0117,0.2,0
1,1.8667e-08,2.5,1,0.0118,0.0118,0.2,0
1,1.8062e-08,2.5,1,0.0119,0.0119,0.2,0
1,1.7457e-08,2.5,1,0.012,0.012,0.2,0
1,1.6852e-08,2.5,1,0.0121,0.0121,0.2,0
1,1.6247e-08,2.5,1,0.0122,0.0122,0.2,0
1,1.5643e-08,2.5,1,0.0123,0.0123,0.2,0
1,1.5038e-08,2.5,1,0.0124,0.0124,0.2,0
1,1.4433e-08,2.5,1,0.0125,0.0125,0.2,0
1,1.3828e-08,2.5,1,0.0126,0.0126,0.2,0
1,1.3223e-08,2.5,1,0.0127,0.0127,0.2,0
1,1.2618e-08,2.5,1,0.0128,0.0128,0.2,0
1,1.2013e-08,2.5,1,0.0129,0.0129,0.2,0
1,1.1408e-08,2.5,1,0.013,0.013,0.2,0
1,1.0803e-08,2.5,1,0.0131,0.0131,0.2,0
1,1.0198e-08,2.5,1,0.0132,0.0132,0.2,0
1,9.5936e-09,2.5,1,0.0133,0.0133,0.2,0
1,8.9887e-09,2.5,1,0.0134,0.0134,0.2,0
1,8.3838e-09,2.5,1,0.0135,0.0135,0.2,0
1,7.7789e-09,2.5,1,0.0136,0.0136,0.2,0
1,7.174e-09,2.5,1,0.0137,0.0137,0.2,0
1,6.5691e-09,2.5,1,0.0138,0.0138,0.2,0
1,5.9642e-09,2.5,1,0.0139,0.0139,0.2,0
1,5.3593e-09,2.5,1,0.014,0.014,0.2,0
1,4.7544e-09,2.5,1,0.0141,0.0141,0.2,0
1,4.1495e-09,2.5,1,0.0142,0.0142,0.2,0
1,3.5446e-09,2.5,1,0.0143,0.0143,0.2,0
1,2.9397e-09,2.5,1,0.0144,0.0144,0.2,0
1,2.3348e-09,2.5,1,0.0145,0.0145,0.2,0
1,1.7299e-09,2.5,1,0.0146,0.0146,0.2,0
1,1.125e-09,2.5,1,0.0147,0.0147,0.2,0
1,5.2011e-10,2.5,1,0.0148,0.0148,0.2,0
1,-8.4783e-11,2.5,1,0.0149,0.0149,0.2,0
1,-6.8968e-10,2.5,1,0.015,0.015,0.2,0
1,-1.2946e-09,2.5,1,0.0151,0.0151,0.2,0
1,-1.8995e-09,2.5,1,0.0152,0.0152,0.2,0
1,-2.5044e-09,2.5,1,0.0153,0.0153,0.2,0
1,-3.1093e-09,2.5,1,0.0154,0.0154,0.2,0
1,-3.7142e-09,2.5,1,0.0155,0.0155,0.2,0
1,-4.3191e-09,2.5,1,0.0156,0.0156,0.2,0
1,-4.924e-09,2.5,1,0.0157,0.0157,0.2,0
1,-5.5288e-09,2.5,1,0.0158,0.0158,0.2,0
1,-6.1338e-09,2.5,1,0.0159,0.0159,0.2,0
1,-6.7387e-09,2.5,1,0.016,0.016,0.2,0
1,-7.3435e-09,2.5,1,0.0161,0.0161,0.2,0
1,-7.9484e-09,2.5,1,0.0162,0.0162,0.2,0
1,-8.5533e-09,2.5,1,0.0163,0.0163,0.2,0
1,-9.1582e-09,2.5,1,0.0164,0.0164,0.2,0
1,-9.7631e-09,2.5,1,0.0165,0.0165,0.2,0
1,-1.0368e-08,2.5,1,0.0166,0.0166,0.2,0
1,-1.0973e-08,2.5,1,0.0167,0.0167,0.2,0
1,-1.1578e-08,2.5,1,0.0168,0.0168,0.2,0
1,-1.2183e-08,2.5,1,0.0169,0.0169,0.2,0
1,-1.2788e-08,2.5,1,0.017,0.017,0.2,0
1,-1.3393e-08,2.5,1,0.0171,0.0171,0.2,0
1,-1.3997e-08,2.5,1,0.0172,0.0172,0.2,0
1,-1.4602e-08,2.5,1,0.0173,0.0173,0.2,0
1,-1.5207e-08,2.5,1,0.0174,0.0174,0.2,0
1,-1.5812e-08,2.5,1,0.0175,0.0175,0.2,0
1,-1.6417e-08,2.5,1,0.0176,0.0176,0.2,0
