"Uc","Um","Ue","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0222,0.99235,-0.0043251,1,0.01395,-0.23605,1,0
1.0222,0.9923,-0.004298,1,0.0141,-0.2359,1,0
1.0221,0.99224,-0.0042709,1,0.01425,-0.23575,1,0
1.022,0.99218,-0.0042439,1,0.0144,-0.2356,1,0
1.0219,0.99213,-0.0042168,1,0.01455,-0.23545,1,0
1.0219,0.99207,-0.0041898,1,0.0147,-0.2353,1,0
1.0218,0.99201,-0.0041627,1,0.01485,-0.23515,1,0
1.0217,0.99195,-0.0041356,1,0.015,-0.235,1,0
1.0216,0.9919,-0.0041086,1,0.01515,-0.23485,1,0
1.0215,0.99184,-0.0040815,1,0.0153,-0.2347,1,0
1.0215,0.99178,-0.0040544,1,0.01545,-0.23455,1,0
1.0214,0.99173,-0.0040274,1,0.0156,-0.2344,1,0
1.0213,0.99167,-0.0040003,1,0.01575,-0.23425,1,0
1.0212,0.99161,-0.0039732,1,0.0159,-0.2341,1,0
1.0212,0.99156,-0.0039462,1,0.01605,-0.23395,1,0
1.0211,0.9915,-0.0039191,1,0.0162,-0.2338,1,0
1.021,0.99144,-0.0038921,1,0.01635,-0.23365,1,0
1.0209,0.99138,-0.003865,1,0.0165,-0.2335,1,0
1.0208,0.99133,-0.0038379,1,0.01665,-0.23335,1,0
1.0208,0.99127,-0.0038109,1,0.0168,-0.2332,1,0
1.0207,0.99121,-0.0037838,1,0.01695,-0.23305,1,0
1.0206,0.99116,-0.0037567,1,0.0171,-0.2329,1,0
1.0205,0.9911,-0.0037297,1,0.01725,-0.23275,1,0
1.0205,0.99104,-0.0037026,1,0.0174,-0.2326,1,0
1.0204,0.99098,-0.0036755,1,0.01755,-0.23245,1,0
1.0203,0.99093,-0.0036485,1,0.0177,-0.2323,1,0
1.0202,0.99087,-0.0036214,1,0.01785,-0.23215,1,0
1.0202,0.99081,-0.0035944,1,0.018,-0.232,1,0
1.0201,0.99076,-0.0035673,1,0.01815,-0.23185,1,0
1.02,0.9907,-0.0035402,1,0.0183,-0.2317,1,0
1.0199,0.99064,-0.0035132,1,0.01845,-0.23155,1,0
1.0198,0.99058,-0.0034861,1,0.0186,-0.2314,1,0
1.0198,0.99053,-0.003459,1,0.01875,-0.23125,1,0
1.0197,0.99047,-0.003432,1,0.0189,-0.2311,1,0
1.0196,0.99041,-0.0034049,1,0.01905,-0.23095,1,0
1.0195,0.99036,-0.0033778,1,0.0192,-0.2308,1,0
1.0195,0.9903,-0.0033508,1,0.01935,-0.23065,1,0
1.0194,0.99024,-0.0033237,1,0.0195,-0.2305,1,0
1.0193,0.99018,-0.0032967,1,0.01965,-0.23035,1,0
1.0192,0.99013,-0.0032696,1,0.0198,-0.2302,1,0
1.0192,0.99007,-0.0032425,1,0.01995,-0.23005,1,0
1.0191,0.99001,-0.0032155,1,0.0201,-0.2299,1,0
1.019,0.98996,-0.0031884,1,0.02025,-0.22975,1,0
1.0189,0.9899,-0.0031613,1,0.0204,-0.2296,1,0
1.0188,0.98984,-0.0031343,1,0.02055,-0.22945,1,0
1.0188,0.98978,-0.0031072,1,0.0207,-0.2293,1,0
1.0187,0.98973,-0.0030801,1,0.02085,-0.22915,1,0
1.0186,0.98967,-0.0030531,1,0.021,-0.229,1,0
1.0185,0.98961,-0.003026,1,0.02115,-0.22885,1,0
