"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.99993,1.0001,-8.7061e-05,0.00010545,0.00020753,1,0,-1,1,0
0.99993,1.0001,-8.6812e-05,0.00010442,0.00020563,1,0.00099999,-0.999,1,0
0.99993,1.0001,-8.6563e-05,0.00010338,0.00020373,1,0.002,-0.998,1,0
0.99993,1.0001,-8.6313e-05,0.00010234,0.00020182,1,0.003,-0.997,1,0
0.99993,1.0001,-8.6064e-05,0.0001013,0.00019992,1,0.004,-0.996,1,0
0.99993,1.0001,-8.5815e-05,0.00010026,0.00019802,1,0.005,-0.995,1,0
0.99993,1.0001,-8.5565e-05,9.9227e-05,0.00019612,1,0.006,-0.994,1,0
0.99993,1.0001,-8.5316e-05,9.8189e-05,0.00019422,1,0.007,-0.993,1,0
0.99993,1.0001,-8.5067e-05,9.7151e-05,0.00019231,1,0.008,-0.992,1,0
0.99993,1.0001,-8.4817e-05,9.6114e-05,0.00019041,1,0.009,-0.991,1,0
0.99993,1.0001,-8.4568e-05,9.5076e-05,0.00018851,1,0.01,-0.99,1,0
0.99993,1.0001,-8.4319e-05,9.4038e-05,0.00018661,1,0.011,-0.989,1,0
0.99993,1.0001,-8.4069e-05,9.3001e-05,0.0001847,1,0.012,-0.988,1,0
0.99993,1.0001,-8.382e-05,9.1963e-05,0.0001828,1,0.013,-0.987,1,0
0.99993,1.0001,-8.3571e-05,9.0925e-05,0.0001809,1,0.014,-0.986,1,0
0.99993,1.0001,-8.3321e-05,8.9887e-05,0.000179,1,0.015,-0.985,1,0
0.99993,1.0001,-8.3072e-05,8.885e-05,0.00017709,1,0.016,-0.984,1,0
0.99993,1.0001,-8.2823e-05,8.7812e-05,0.00017519,1,0.017,-0.983,1,0
0.99993,1.0001,-8.2573e-05,8.6774e-05,0.00017329,1,0.018,-0.982,1,0
0.99992,1.0001,-8.2324e-05,8.5737e-05,0.00017139,1,0.019,-0.981,1,0
0.99992,1.0001,-8.2075e-05,8.4699e-05,0.00016948,1,0.02,-0.98,1,0
0.99992,1.0001,-8.1825e-05,8.3661e-05,0.00016758,1,0.021,-0.979,1,0
0.99992,1.0001,-8.1576e-05,8.2623e-05,0.00016568,1,0.022,-0.978,1,0
0.99992,1.0001,-8.1327e-05,8.1586e-05,0.00016378,1,0.023,-0.977,1,0
0.99992,1.0001,-8.1078e-05,8.0548e-05,0.00016188,1,0.024,-0.976,1,0
