"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.99998,1,-2.3733e-06,2.7432e-07,2.1603e-07,1,0.07,-0.93,1,0
0.99998,1,-2.4596e-06,2.7879e-07,2.1847e-07,1,0.071,-0.929,1,0
0.99998,1,-2.5459e-06,2.8327e-07,2.209e-07,1,0.072,-0.928,1,0
0.99998,1,-2.6322e-06,2.8774e-07,2.2333e-07,1,0.073,-0.927,1,0
0.99998,1,-2.7185e-06,2.9222e-07,2.2577e-07,1,0.074,-0.926,1,0
0.99998,1,-2.8048e-06,2.9669e-07,2.282e-07,1,0.075,-0.925,1,0
0.99998,1,-2.8911e-06,3.0117e-07,2.3064e-07,1,0.076,-0.924,1,0
0.99998,1,-2.9775e-06,3.0564e-07,2.3307e-07,1,0.077,-0.923,1,0
0.99998,1,-3.0638e-06,3.1012e-07,2.355e-07,1,0.078,-0.922,1,0
0.99998,1,-3.1501e-06,3.1459e-07,2.3794e-07,1,0.079,-0.921,1,0
0.99998,1,-3.2364e-06,3.1907e-07,2.4037e-07,1,0.08,-0.92,1,0
0.99998,1,-3.3227e-06,3.2355e-07,2.4281e-07,1,0.081,-0.919,1,0
0.99998,1,-3.409e-06,3.2802e-07,2.4524e-07,1,0.082,-0.918,1,0
0.99998,1,-3.4953e-06,3.325e-07,2.4768e-07,1,0.083,-0.917,1,0
0.99998,1,-3.5816e-06,3.3697e-07,2.5011e-07,1,0.084,-0.916,1,0
0.99998,1,-3.6679e-06,3.4145e-07,2.5254e-07,1,0.085,-0.915,1,0
0.99998,1,-3.7543e-06,3.4592e-07,2.5498e-07,1,0.086,-0.914,1,0
0.99998,1,-3.8406e-06,3.504e-07,2.5741e-07,1,0.087,-0.913,1,0
0.99997,1,-3.9269e-06,3.5487e-07,2.5985e-07,1,0.088,-0.912,1,0
0.99997,1,-4.0132e-06,3.5935e-07,2.6228e-07,1,0.089,-0.911,1,0
0.99997,1,-4.0995e-06,3.6382e-07,2.6471e-07,1,0.09,-0.91,1,0
0.99997,1,-4.1858e-06,3.683e-07,2.6715e-07,1,0.091,-0.909,1,0
0.99997,1,-4.2721e-06,3.7277e-07,2.6958e-07,1,0.092,-0.908,1,0
