"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,9.2274e-11,2.5,6.1461e-13,-4.7459e-11,1,0.066,0.066,0.2,0
1,9.7095e-11,2.5,-4.1653e-13,-5.3036e-11,1,0.067,0.067,0.2,0
1,1.0192e-10,2.5,-1.4477e-12,-5.8613e-11,1,0.068,0.068,0.2,0
1,1.0674e-10,2.5,-2.4788e-12,-6.419e-11,1,0.069,0.069,0.2,0
1,1.1156e-10,2.5,-3.5099e-12,-6.9768e-11,1,0.07,0.07,0.2,0
1,1.1638e-10,2.5,-4.5411e-12,-7.5345e-11,1,0.071,0.071,0.2,0
1,1.212e-10,2.5,-5.5722e-12,-8.0922e-11,1,0.072,0.072,0.2,0
1,1.2602e-10,2.5,-6.6034e-12,-8.6499e-11,1,0.073,0.073,0.2,0
1,1.3084e-10,2.5,-7.6345e-12,-9.2077e-11,1,0.074,0.074,0.2,0
1,1.3566e-10,2.5,-8.6656e-12,-9.7654e-11,1,0.075,0.075,0.2,0
1,1.4048e-10,2.5,-9.6968e-12,-1.0323e-10,1,0.076,0.076,0.2,0
1,1.453e-10,2.5,-1.0728e-11,-1.0881e-10,1,0.077,0.077,0.2,0
1,1.5013e-10,2.5,-1.1759e-11,-1.1439e-10,1,0.078,0.078,0.2,0
1,1.5495e-10,2.5,-1.279e-11,-1.1996e-10,1,0.079,0.079,0.2,0
1,1.5977e-10,2.5,-1.3821e-11,-1.2554e-10,1,0.08,0.08,0.2,0
1,1.6459e-10,2.5,-1.4852e-11,-1.3112e-10,1,0.081,0.081,0.2,0
1,1.6941e-10,2.5,-1.5884e-11,-1.3669e-10,1,0.082,0.082,0.2,0
1,1.7423e-10,2.5,-1.6915e-11,-1.4227e-10,1,0.083,0.083,0.2,0
1,-1.22e-10,2.5,-2.0059e-11,-1.5468e-10,1,0.084,0.084,0.2,0
1,-5.6876e-10,2.5,-2.4261e-11,-1.705e-10,1,0.085,0.085,0.2,0
1,-1.0155e-09,2.5,-2.8462e-11,-1.8633e-10,1,0.086,0.086,0.2,0
1,-1.4623e-09,2.5,-3.2664e-11,-2.0215e-10,1,0.087,0.087,0.2,0
1,-1.909e-09,2.5,-3.6865e-11,-2.1798e-10,1,0.088,0.088,0.2,0
1,-2.3558e-09,2.5,-4.1067e-11,-2.338e-10,1,0.089,0.089,0.2,0
1,-2.8025e-09,2.5,-4.5268e-11,-2.4963e-10,1,0.09,0.09,0.2,0
1,-3.2493e-09,2.5,-4.9469e-11,-2.6545e-10,1,0.091,0.091,0.2,0
1,-3.696e-09,2.5,-5.3671e-11,-2.8127e-10,1,0.092,0.092,0.2,0
1,-4.1428e-09,2.5,-5.7872e-11,-2.971e-10,1,0.093,0.093,0.2,0
1,-4.5895e-09,2.5,-6.2074e-11,-3.1292e-10,1,0.094,0.094,0.2,0
1,-5.0363e-09,2.5,-6.6275e-11,-3.2875e-10,1,0.095,0.095,0.2,0
1,-5.4831e-09,2.5,-7.0477e-11,-3.4457e-10,1,0.096,0.096,0.2,0
1,-5.9298e-09,2.5,-7.4678e-11,-3.604e-10,1,0.097,0.097,0.2,0
1,-6.3766e-09,2.5,-7.8879e-11,-3.7622e-10,1,0.098,0.098,0.2,0
1,-6.8233e-09,2.5,-8.3081e-11,-3.9204e-10,1,0.099,0.099,0.2,0
1,-7.2701e-09,2.5,-8.7282e-11,-4.0787e-10,1,0.1,0.1,0.2,0
1,-7.7168e-09,2.5,-9.1484e-11,-4.2369e-10,1,0.101,0.101,0.2,0
1,-8.1636e-09,2.5,-9.5685e-11,-4.3952e-10,1,0.102,0.102,0.2,0
1,-8.6103e-09,2.5,-9.9887e-11,-4.5534e-10,1,0.103,0.103,0.2,0
1,-9.0571e-09,2.5,-1.0409e-10,-4.7117e-10,1,0.104,0.104,0.2,0
1,-9.5039e-09,2.5,-1.0829e-10,-4.8699e-10,1,0.105,0.105,0.2,0
1,-9.9506e-09,2.5,-1.1249e-10,-5.0281e-10,1,0.106,0.106,0.2,0
1,-1.0397e-08,2.5,-1.1669e-10,-5.1864e-10,1,0.107,0.107,0.2,0
1,-1.0844e-08,2.5,-1.2089e-10,-5.3446e-10,1,0.108,0.108,0.2,0
1,-1.1291e-08,2.5,-1.251e-10,-5.5029e-10,1,0.109,0.109,0.2,0
1,-1.1738e-08,2.5,-1.293e-10,-5.6611e-10,1,0.11,0.11,0.2,0
1,-1.2184e-08,2.5,-1.335e-10,-5.8194e-10,1,0.111,0.111,0.2,0
1,-1.2631e-08,2.5,-1.377e-10,-5.9776e-10,1,0.112,0.112,0.2,0
1,-1.3078e-08,2.5,-1.419e-10,-6.1358e-10,1,0.113,0.113,0.2,0
1,-1.3525e-08,2.5,-1.461e-10,-6.2941e-10,1,0.114,0.114,0.2,0
1,-1.3971e-08,2.5,-1.503e-10,-6.4523e-10,1,0.115,0.115,0.2,0
1,-1.4418e-08,2.5,-1.5451e-10,-6.6106e-10,1,0.116,0.116,0.2,0
1,-1.4865e-08,2.5,-1.5871e-10,-6.7688e-10,1,0.117,0.117,0.2,0
1,-1.5312e-08,2.5,-1.6291e-10,-6.9271e-10,1,0.118,0.118,0.2,0
1,-1.5758e-08,2.5,-1.6711e-10,-7.0853e-10,1,0.119,0.119,0.2,0
1,-1.6205e-08,2.5,-1.7131e-10,-7.2435e-10,1,0.12,0.12,0.2,0
1,-1.6652e-08,2.5,-1.7551e-10,-7.4018e-10,1,0.121,0.121,0.2,0
1,-1.7099e-08,2.5,-1.7971e-10,-7.56e-10,1,0.122,0.122,0.2,0
1,-1.7545e-08,2.5,-1.8392e-10,-7.7183e-10,1,0.123,0.123,0.2,0
1,-1.7992e-08,2.5,-1.8812e-10,-7.8765e-10,1,0.124,0.124,0.2,0
1,-1.8439e-08,2.5,-1.9232e-10,-8.0348e-10,1,0.125,0.125,0.2,0
1,-2.0263e-08,2.5,5.1737e-10,-3.8125e-10,1,0.126,0.126,0.2,0
1,-1.8566e-08,2.5,4.8814e-10,-3.0492e-10,1,0.127,0.127,0.2,0
1,-1.6868e-08,2.5,4.5891e-10,-2.286e-10,1,0.128,0.128,0.2,0
1,-1.5171e-08,2.5,4.2969e-10,-1.5227e-10,1,0.129,0.129,0.2,0
1,-1.3474e-08,2.5,4.0046e-10,-7.5945e-11,1,0.13,0.13,0.2,0
1,-1.1776e-08,2.5,3.7123e-10,3.8151e-13,1,0.131,0.131,0.2,0
1,-1.0079e-08,2.5,3.42e-10,7.6708e-11,1,0.132,0.132,0.2,0
1,-8.3814e-09,2.5,3.1277e-10,1.5303e-10,1,0.133,0.133,0.2,0
1,-6.684e-09,2.5,2.8355e-10,2.2936e-10,1,0.134,0.134,0.2,0
