"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.99929,0.0011637,2.4998,1.277e-05,2.3086e-05,1,0.065,0.065,0.2,0
0.99935,0.0011772,2.4998,1.2502e-05,2.4391e-05,1,0.066,0.066,0.2,0
0.99942,0.0011906,2.4998,1.2233e-05,2.5696e-05,1,0.067,0.067,0.2,0
0.99949,0.001204,2.4997,1.1964e-05,2.7001e-05,1,0.068,0.068,0.2,0
0.99955,0.0012175,2.4997,1.1695e-05,2.8306e-05,1,0.069,0.069,0.2,0
0.99962,0.0012309,2.4997,1.1426e-05,2.961e-05,1,0.07,0.07,0.2,0
0.99969,0.0012444,2.4997,1.1157e-05,3.0915e-05,1,0.071,0.071,0.2,0
0.99975,0.0012578,2.4997,1.0888e-05,3.222e-05,1,0.072,0.072,0.2,0
0.99982,0.0012712,2.4996,1.062e-05,3.3525e-05,1,0.073,0.073,0.2,0
0.99989,0.0012847,2.4996,1.0351e-05,3.483e-05,1,0.074,0.074,0.2,0
0.99995,0.0012981,2.4996,1.0082e-05,3.6134e-05,1,0.075,0.075,0.2,0
1,0.0013115,2.4996,9.813e-06,3.7439e-05,1,0.076,0.076,0.2,0
1.0001,0.001325,2.4995,9.5441e-06,3.8744e-05,1,0.077,0.077,0.2,0
1.0002,0.0013384,2.4995,9.2753e-06,4.0049e-05,1,0.078,0.078,0.2,0
1.0002,0.0013518,2.4995,9.0064e-06,4.1354e-05,1,0.079,0.079,0.2,0
1.0003,0.0013653,2.4995,8.7376e-06,4.2658e-05,1,0.08,0.08,0.2,0
1.0003,0.0013787,2.4995,8.4687e-06,4.3963e-05,1,0.081,0.081,0.2,0
1.0004,0.0013922,2.4994,8.1999e-06,4.5268e-05,1,0.082,0.082,0.2,0
1.0005,0.0014056,2.4994,7.931e-06,4.6573e-05,1,0.083,0.083,0.2,0
1.0005,0.0014119,2.4994,7.7375e-06,4.69e-05,1,0.084,0.084,0.2,0
1.0005,0.0014146,2.4994,7.5816e-06,4.6739e-05,1,0.085,0.085,0.2,0
1.0004,0.0014173,2.4994,7.4257e-06,4.6578e-05,1,0.086,0.086,0.2,0
1.0004,0.00142,2.4994,7.2698e-06,4.6417e-05,1,0.087,0.087,0.2,0
1.0004,0.0014227,2.4993,7.114e-06,4.6256e-05,1,0.088,0.088,0.2,0
