"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0013,-0.0032593,2.5023,-1.3112e-05,-1.6989e-05,1,0.076,0.076,0.2,0
1.0014,-0.0033408,2.5024,-1.2513e-05,-1.6199e-05,1,0.077,0.077,0.2,0
1.0014,-0.0034224,2.5024,-1.1914e-05,-1.5408e-05,1,0.078,0.078,0.2,0
1.0015,-0.003504,2.5025,-1.1314e-05,-1.4617e-05,1,0.079,0.079,0.2,0
1.0015,-0.0035856,2.5025,-1.0715e-05,-1.3827e-05,1,0.08,0.08,0.2,0
1.0016,-0.0036671,2.5026,-1.0116e-05,-1.3036e-05,1,0.081,0.081,0.2,0
1.0016,-0.0037487,2.5026,-9.5171e-06,-1.2246e-05,1,0.082,0.082,0.2,0
1.0017,-0.0038303,2.5027,-8.918e-06,-1.1455e-05,1,0.083,0.083,0.2,0
1.0017,-0.0038185,2.5027,-7.7025e-06,-9.6218e-06,1,0.084,0.084,0.2,0
1.0017,-0.0037599,2.5026,-6.1787e-06,-7.2674e-06,1,0.085,0.085,0.2,0
1.0016,-0.0037014,2.5026,-4.6549e-06,-4.913e-06,1,0.086,0.086,0.2,0
1.0016,-0.0036429,2.5025,-3.1311e-06,-2.5586e-06,1,0.087,0.087,0.2,0
1.0016,-0.0035844,2.5025,-1.6073e-06,-2.0423e-07,1,0.088,0.088,0.2,0
1.0015,-0.0035258,2.5025,-8.3469e-08,2.1502e-06,1,0.089,0.089,0.2,0
1.0015,-0.0034673,2.5024,1.4403e-06,4.5046e-06,1,0.09,0.09,0.2,0
1.0015,-0.0034088,2.5024,2.9641e-06,6.8589e-06,1,0.091,0.091,0.2,0
1.0015,-0.0033503,2.5023,4.4879e-06,9.2133e-06,1,0.092,0.092,0.2,0
1.0014,-0.0032918,2.5023,6.0117e-06,1.1568e-05,1,0.093,0.093,0.2,0
1.0014,-0.0032332,2.5022,7.5355e-06,1.3922e-05,1,0.094,0.094,0.2,0
1.0014,-0.0031747,2.5022,9.0593e-06,1.6277e-05,1,0.095,0.095,0.2,0
1.0013,-0.0031162,2.5021,1.0583e-05,1.8631e-05,1,0.096,0.096,0.2,0
1.0013,-0.0030577,2.5021,1.2107e-05,2.0985e-05,1,0.097,0.097,0.2,0
1.0013,-0.0029992,2.502,1.3631e-05,2.334e-05,1,0.098,0.098,0.2,0
1.0012,-0.0029406,2.502,1.5155e-05,2.5694e-05,1,0.099,0.099,0.2,0
1.0012,-0.0028821,2.5019,1.6678e-05,2.8049e-05,1,0.1,0.1,0.2,0
1.0012,-0.0028236,2.5019,1.8202e-05,3.0403e-05,1,0.101,0.101,0.2,0
1.0012,-0.0027651,2.5018,1.9726e-05,3.2757e-05,1,0.102,0.102,0.2,0
1.0011,-0.0027066,2.5018,2.125e-05,3.5112e-05,1,0.103,0.103,0.2,0
1.0011,-0.002648,2.5017,2.2774e-05,3.7466e-05,1,0.104,0.104,0.2,0
1.0011,-0.0025895,2.5017,2.4297e-05,3.982e-05,1,0.105,0.105,0.2,0
1.001,-0.002531,2.5016,2.5821e-05,4.2175e-05,1,0.106,0.106,0.2,0
1.001,-0.0024725,2.5016,2.7345e-05,4.4529e-05,1,0.107,0.107,0.2,0
1.001,-0.002414,2.5016,2.8869e-05,4.6884e-05,1,0.108,0.108,0.2,0
1.001,-0.0023554,2.5015,3.0393e-05,4.9238e-05,1,0.109,0.109,0.2,0
1.0009,-0.0022969,2.5015,3.1916e-05,5.1592e-05,1,0.11,0.11,0.2,0
1.0009,-0.0022384,2.5014,3.344e-05,5.3947e-05,1,0.111,0.111,0.2,0
1.0009,-0.0021799,2.5014,3.4964e-05,5.6301e-05,1,0.112,0.112,0.2,0
1.0008,-0.0021213,2.5013,3.6488e-05,5.8656e-05,1,0.113,0.113,0.2,0
1.0008,-0.0020628,2.5013,3.8012e-05,6.101e-05,1,0.114,0.114,0.2,0
1.0008,-0.0020043,2.5012,3.9535e-05,6.3364e-05,1,0.115,0.115,0.2,0
1.0008,-0.0019458,2.5012,4.1059e-05,6.5719e-05,1,0.116,0.116,0.2,0
1.0007,-0.0018873,2.5011,4.2583e-05,6.8073e-05,1,0.117,0.117,0.2,0
1.0007,-0.0018287,2.5011,4.4107e-05,7.0428e-05,1,0.118,0.118,0.2,0
1.0007,-0.0017702,2.501,4.5631e-05,7.2782e-05,1,0.119,0.119,0.2,0
1.0006,-0.0017117,2.501,4.7154e-05,7.5136e-05,1,0.12,0.12,0.2,0
1.0006,-0.0016532,2.5009,4.8678e-05,7.7491e-05,1,0.121,0.121,0.2,0
1.0006,-0.0015947,2.5009,5.0202e-05,7.9845e-05,1,0.122,0.122,0.2,0
1.0006,-0.0015361,2.5008,5.1726e-05,8.22e-05,1,0.123,0.123,0.2,0
1.0005,-0.0014776,2.5008,5.325e-05,8.4554e-05,1,0.124,0.124,0.2,0
1.0005,-0.0014191,2.5007,5.4773e-05,8.6908e-05,1,0.125,0.125,0.2,0
1.0005,-0.0013606,2.5007,5.6297e-05,8.9263e-05,1,0.126,0.126,0.2,0
1.0004,-0.0013021,2.5007,5.7821e-05,9.1617e-05,1,0.127,0.127,0.2,0
1.0004,-0.0012435,2.5006,5.9345e-05,9.3972e-05,1,0.128,0.128,0.2,0
1.0004,-0.001185,2.5006,6.0869e-05,9.6326e-05,1,0.129,0.129,0.2,0
1.0004,-0.0011265,2.5005,6.2392e-05,9.868e-05,1,0.13,0.13,0.2,0
1.0003,-0.001068,2.5005,6.3916e-05,0.00010103,1,0.131,0.131,0.2,0
1.0003,-0.0010095,2.5004,6.544e-05,0.00010339,1,0.132,0.132,0.2,0
1.0003,-0.00095093,2.5004,6.6964e-05,0.00010574,1,0.133,0.133,0.2,0
1.0002,-0.00089241,2.5003,6.8488e-05,0.0001081,1,0.134,0.134,0.2,0
1.0002,-0.00083389,2.5003,7.0011e-05,0.00011045,1,0.135,0.135,0.2,0
1.0002,-0.00077537,2.5002,7.1535e-05,0.00011281,1,0.136,0.136,0.2,0
1.0002,-0.00071685,2.5002,7.3059e-05,0.00011516,1,0.137,0.137,0.2,0
1.0001,-0.00065833,2.5001,7.4583e-05,0.00011752,1,0.138,0.138,0.2,0
1.0001,-0.00059981,2.5001,7.6107e-05,0.00011987,1,0.139,0.139,0.2,0
1.0001,-0.00054128,2.5,7.763e-05,0.00012222,1,0.14,0.14,0.2,0
1,-0.00048276,2.5,7.9154e-05,0.00012458,1,0.141,0.141,0.2,0
1,-0.00042424,2.4999,8.0678e-05,0.00012693,1,0.142,0.142,0.2,0
0.99998,-0.00036572,2.4999,8.2202e-05,0.00012929,1,0.143,0.143,0.2,0
0.99995,-0.0003072,2.4998,8.3726e-05,0.00013164,1,0.144,0.144,0.2,0
0.99992,-0.00024868,2.4998,8.5249e-05,0.000134,1,0.145,0.145,0.2,0
0.9999,-0.00019016,2.4998,8.6773e-05,0.00013635,1,0.146,0.146,0.2,0
0.99987,-0.00013164,2.4997,8.8297e-05,0.00013871,1,0.147,0.147,0.2,0
0.99984,-7.3117e-05,2.4997,8.9821e-05,0.00014106,1,0.148,0.148,0.2,0
0.99981,-1.4596e-05,2.4996,9.1345e-05,0.00014341,1,0.149,0.149,0.2,0
0.99978,4.3925e-05,2.4996,9.2868e-05,0.00014577,1,0.15,0.15,0.2,0
0.99975,0.00010245,2.4995,9.4392e-05,0.00014812,1,0.151,0.151,0.2,0
0.99972,0.00016097,2.4995,9.5916e-05,0.00015048,1,0.152,0.152,0.2,0
0.99969,0.00021949,2.4994,9.744e-05,0.00015283,1,0.153,0.153,0.2,0
0.99967,0.00027801,2.4994,9.8964e-05,0.00015519,1,0.154,0.154,0.2,0
0.99964,0.00033653,2.4993,0.00010049,0.00015754,1,0.155,0.155,0.2,0
0.99961,0.00039505,2.4993,0.00010201,0.00015989,1,0.156,0.156,0.2,0
0.99958,0.00045357,2.4992,0.00010353,0.00016225,1,0.157,0.157,0.2,0
0.99955,0.00051209,2.4992,0.00010506,0.0001646,1,0.158,0.158,0.2,0
0.99952,0.00057061,2.4991,0.00010658,0.00016696,1,0.159,0.159,0.2,0
0.99949,0.00062913,2.4991,0.00010811,0.00016931,1,0.16,0.16,0.2,0
0.99946,0.00068765,2.499,0.00010963,0.00017167,1,0.161,0.161,0.2,0
0.99944,0.00074618,2.499,0.00011115,0.00017402,1,0.162,0.162,0.2,0
0.99941,0.0008047,2.4989,0.00011268,0.00017638,1,0.163,0.163,0.2,0
0.99938,0.00086322,2.4989,0.0001142,0.00017873,1,0.164,0.164,0.2,0
0.99935,0.00092174,2.4989,0.00011573,0.00018108,1,0.165,0.165,0.2,0
0.99932,0.00098026,2.4988,0.00011725,0.00018344,1,0.166,0.166,0.2,0
0.99926,0.0010855,2.4987,0.00011908,0.00018631,1,0.167,0.167,0.2,0
0.99915,0.0012841,2.4986,0.00012153,0.00019023,1,0.168,0.168,0.2,0
0.99904,0.0014827,2.4984,0.00012398,0.00019415,1,0.169,0.169,0.2,0
0.99893,0.0016813,2.4983,0.00012643,0.00019807,1,0.17,0.17,0.2,0
0.99881,0.0018799,2.4981,0.00012888,0.00020199,1,0.171,0.171,0.2,0
0.9987,0.0020785,2.498,0.00013132,0.00020591,1,0.172,0.172,0.2,0
0.99859,0.0022772,2.4978,0.00013377,0.00020982,1,0.173,0.173,0.2,0
0.99847,0.0024758,2.4977,0.00013622,0.00021374,1,0.174,0.174,0.2,0
0.99836,0.0026744,2.4975,0.00013867,0.00021766,1,0.175,0.175,0.2,0
0.99825,0.002873,2.4973,0.00014112,0.00022158,1,0.176,0.176,0.2,0
0.99814,0.0030716,2.4972,0.00014357,0.0002255,1,0.177,0.177,0.2,0
0.99802,0.0032702,2.497,0.00014601,0.00022941,1,0.178,0.178,0.2,0
0.99791,0.0034688,2.4969,0.00014846,0.00023333,1,0.179,0.179,0.2,0
0.9978,0.0036675,2.4967,0.00015091,0.00023725,1,0.18,0.18,0.2,0
0.99769,0.0038661,2.4966,0.00015336,0.00024117,1,0.181,0.181,0.2,0
0.99757,0.0040647,2.4964,0.00015581,0.00024509,1,0.182,0.182,0.2,0
0.99746,0.0042633,2.4963,0.00015826,0.000249,1,0.183,0.183,0.2,0
0.99735,0.0044619,2.4961,0.00016071,0.00025292,1,0.184,0.184,0.2,0
0.99724,0.0046605,2.496,0.00016315,0.00025684,1,0.185,0.185,0.2,0
0.99712,0.0048591,2.4958,0.0001656,0.00026076,1,0.186,0.186,0.2,0
0.99701,0.0050577,2.4957,0.00016805,0.00026468,1,0.187,0.187,0.2,0
0.9969,0.0052564,2.4955,0.0001705,0.0002686,1,0.188,0.188,0.2,0
0.99679,0.005455,2.4954,0.00017295,0.00027251,1,0.189,0.189,0.2,0
0.99667,0.0056536,2.4952,0.0001754,0.00027643,1,0.19,0.19,0.2,0
0.99656,0.0058522,2.4951,0.00017785,0.00028035,1,0.191,0.191,0.2,0
0.99645,0.0060508,2.4949,0.00018029,0.00028427,1,0.192,0.192,0.2,0
0.99634,0.0062494,2.4947,0.00018274,0.00028819,1,0.193,0.193,0.2,0
0.99622,0.006448,2.4946,0.00018519,0.0002921,1,0.194,0.194,0.2,0
0.99611,0.0066466,2.4944,0.00018764,0.00029602,1,0.195,0.195,0.2,0
0.996,0.0068453,2.4943,0.00019009,0.00029994,1,0.196,0.196,0.2,0
0.99588,0.0070439,2.4941,0.00019254,0.00030386,1,0.197,0.197,0.2,0
0.99577,0.0072425,2.494,0.00019498,0.00030778,1,0.198,0.198,0.2,0
0.99566,0.0074411,2.4938,0.00019743,0.0003117,1,0.199,0.199,0.2,0
0.99555,0.0076397,2.4937,0.00019988,0.00031561,1,0.2,0.2,0.2,0
0.99543,0.0078383,2.4935,0.00020233,0.00031953,1,0.201,0.201,0.2,0
0.99532,0.0080369,2.4934,0.00020478,0.00032345,1,0.202,0.202,0.2,0
0.99521,0.0082356,2.4932,0.00020723,0.00032737,1,0.203,0.203,0.2,0
0.9951,0.0084342,2.4931,0.00020968,0.00033129,1,0.204,0.204,0.2,0
0.99498,0.0086328,2.4929,0.00021212,0.0003352,1,0.205,0.205,0.2,0
0.99487,0.0088314,2.4928,0.00021457,0.00033912,1,0.206,0.206,0.2,0
0.99476,0.00903,2.4926,0.00021702,0.00034304,1,0.207,0.207,0.2,0
0.99465,0.0092286,2.4925,0.00021947,0.00034696,1,0.208,0.208,0.2,0
0.99453,0.0094272,2.4923,0.00022192,0.00035088,1,0.209,0.209,0.2,0
0.99442,0.0096258,2.4922,0.00022437,0.0003548,1,0.21,0.21,0.2,0
0.99431,0.0098245,2.492,0.00022682,0.00035871,1,0.211,0.211,0.2,0
0.9942,0.010023,2.4918,0.00022926,0.00036263,1,0.212,0.212,0.2,0
0.99408,0.010222,2.4917,0.00023171,0.00036655,1,0.213,0.213,0.2,0
0.99397,0.01042,2.4915,0.00023416,0.00037047,1,0.214,0.214,0.2,0
0.99386,0.010619,2.4914,0.00023661,0.00037439,1,0.215,0.215,0.2,0
0.99375,0.010818,2.4912,0.00023906,0.0003783,1,0.216,0.216,0.2,0
0.99363,0.011016,2.4911,0.00024151,0.00038222,1,0.217,0.217,0.2,0
0.99352,0.011215,2.4909,0.00024395,0.00038614,1,0.218,0.218,0.2,0
0.99341,0.011413,2.4908,0.0002464,0.00039006,1,0.219,0.219,0.2,0
0.99329,0.011612,2.4906,0.00024885,0.00039398,1,0.22,0.22,0.2,0
0.99318,0.011811,2.4905,0.0002513,0.0003979,1,0.221,0.221,0.2,0
0.99307,0.012009,2.4903,0.00025375,0.00040181,1,0.222,0.222,0.2,0
0.99296,0.012208,2.4902,0.0002562,0.00040573,1,0.223,0.223,0.2,0
0.99284,0.012406,2.49,0.00025865,0.00040965,1,0.224,0.224,0.2,0
0.99273,0.012605,2.4899,0.00026109,0.00041357,1,0.225,0.225,0.2,0
0.99262,0.012804,2.4897,0.00026354,0.00041749,1,0.226,0.226,0.2,0
0.99251,0.013002,2.4896,0.00026599,0.0004214,1,0.227,0.227,0.2,0
0.99239,0.013201,2.4894,0.00026844,0.00042532,1,0.228,0.228,0.2,0
0.99228,0.0134,2.4892,0.00027089,0.00042924,1,0.229,0.229,0.2,0
0.99217,0.013598,2.4891,0.00027334,0.00043316,1,0.23,0.23,0.2,0
0.99206,0.013797,2.4889,0.00027579,0.00043708,1,0.231,0.231,0.2,0
0.99194,0.013995,2.4888,0.00027823,0.000441,1,0.232,0.232,0.2,0
0.99183,0.014194,2.4886,0.00028068,0.00044491,1,0.233,0.233,0.2,0
0.99172,0.014393,2.4885,0.00028313,0.00044883,1,0.234,0.234,0.2,0
0.99161,0.014591,2.4883,0.00028558,0.00045275,1,0.235,0.235,0.2,0
0.99149,0.01479,2.4882,0.00028803,0.00045667,1,0.236,0.236,0.2,0
0.99138,0.014988,2.488,0.00029048,0.00046059,1,0.237,0.237,0.2,0
0.99127,0.015187,2.4879,0.00029292,0.0004645,1,0.238,0.238,0.2,0
0.99115,0.015386,2.4877,0.00029537,0.00046842,1,0.239,0.239,0.2,0
0.99104,0.015584,2.4876,0.00029782,0.00047234,1,0.24,0.24,0.2,0
0.99093,0.015783,2.4874,0.00030027,0.00047626,1,0.241,0.241,0.2,0
0.99082,0.015981,2.4873,0.00030272,0.00048018,1,0.242,0.242,0.2,0
0.9907,0.01618,2.4871,0.00030517,0.00048409,1,0.243,0.243,0.2,0
0.99059,0.016379,2.487,0.00030762,0.00048801,1,0.244,0.244,0.2,0
0.99048,0.016577,2.4868,0.00031006,0.00049193,1,0.245,0.245,0.2,0
0.99037,0.016776,2.4867,0.00031251,0.00049585,1,0.246,0.246,0.2,0
0.99025,0.016975,2.4865,0.00031496,0.00049977,1,0.247,0.247,0.2,0
0.99014,0.017173,2.4863,0.00031741,0.00050369,1,0.248,0.248,0.2,0
0.99003,0.017372,2.4862,0.00031986,0.0005076,1,0.249,0.249,0.2,0
0.9613,0.029408,2.4691,0.0036555,0.0061535,1,0.25,0.25,0.2,0
0.95928,0.032462,2.4667,0.0036429,0.0061236,1,0.251,0.251,0.2,0
0.95725,0.035517,2.4644,0.0036303,0.0060937,1,0.252,0.252,0.2,0
0.95523,0.038571,2.4621,0.0036177,0.0060638,1,0.253,0.253,0.2,0
0.95321,0.041626,2.4597,0.0036051,0.0060339,1,0.254,0.254,0.2,0
0.95118,0.044681,2.4574,0.0035925,0.006004,1,0.255,0.255,0.2,0
0.94916,0.047735,2.4551,0.0035799,0.0059741,1,0.256,0.256,0.2,0
0.94714,0.05079,2.4528,0.0035673,0.0059442,1,0.257,0.257,0.2,0
0.94512,0.053845,2.4504,0.0035547,0.0059143,1,0.258,0.258,0.2,0
0.94309,0.056899,2.4481,0.0035421,0.0058844,1,0.259,0.259,0.2,0
0.94107,0.059954,2.4458,0.0035295,0.0058545,1,0.26,0.26,0.2,0
0.93905,0.063009,2.4435,0.0035169,0.0058246,1,0.261,0.261,0.2,0
0.93702,0.066063,2.4411,0.0035043,0.0057947,1,0.262,0.262,0.2,0
0.935,0.069118,2.4388,0.0034917,0.0057648,1,0.263,0.263,0.2,0
0.93298,0.072172,2.4365,0.0034791,0.0057349,1,0.264,0.264,0.2,0
0.93096,0.075227,2.4342,0.0034665,0.005705,1,0.265,0.265,0.2,0
0.92893,0.078282,2.4318,0.0034539,0.0056751,1,0.266,0.266,0.2,0
0.92691,0.081336,2.4295,0.0034413,0.0056451,1,0.267,0.267,0.2,0
0.92489,0.084391,2.4272,0.0034286,0.0056152,1,0.268,0.268,0.2,0
0.92286,0.087446,2.4248,0.003416,0.0055853,1,0.269,0.269,0.2,0
0.92084,0.0905,2.4225,0.0034034,0.0055554,1,0.27,0.27,0.2,0
0.91882,0.093555,2.4202,0.0033908,0.0055255,1,0.271,0.271,0.2,0
0.9168,0.09661,2.4179,0.0033782,0.0054956,1,0.272,0.272,0.2,0
0.91477,0.099664,2.4155,0.0033656,0.0054657,1,0.273,0.273,0.2,0
0.91275,0.10272,2.4132,0.003353,0.0054358,1,0.274,0.274,0.2,0
0.91073,0.10577,2.4109,0.0033404,0.0054059,1,0.275,0.275,0.2,0
0.9087,0.10883,2.4086,0.0033278,0.005376,1,0.276,0.276,0.2,0
0.90668,0.11188,2.4062,0.0033152,0.0053461,1,0.277,0.277,0.2,0
0.90466,0.11494,2.4039,0.0033026,0.0053162,1,0.278,0.278,0.2,0
0.90264,0.11799,2.4016,0.00329,0.0052863,1,0.279,0.279,0.2,0
0.90061,0.12105,2.3993,0.0032774,0.0052564,1,0.28,0.28,0.2,0
0.89859,0.1241,2.3969,0.0032648,0.0052265,1,0.281,0.281,0.2,0
0.89657,0.12716,2.3946,0.0032522,0.0051966,1,0.282,0.282,0.2,0
0.89454,0.13021,2.3923,0.0032396,0.0051667,1,0.283,0.283,0.2,0
0.89252,0.13327,2.3899,0.003227,0.0051368,1,0.284,0.284,0.2,0
0.8905,0.13632,2.3876,0.0032144,0.0051069,1,0.285,0.285,0.2,0
0.88848,0.13937,2.3853,0.0032018,0.005077,1,0.286,0.286,0.2,0
0.88645,0.14243,2.383,0.0031892,0.0050471,1,0.287,0.287,0.2,0
0.88443,0.14548,2.3806,0.0031766,0.0050172,1,0.288,0.288,0.2,0
0.88241,0.14854,2.3783,0.003164,0.0049873,1,0.289,0.289,0.2,0
0.88038,0.15159,2.376,0.0031513,0.0049574,1,0.29,0.29,0.2,0
0.87836,0.15465,2.3737,0.0031387,0.0049275,1,0.291,0.291,0.2,0
0.87628,0.15773,2.3713,0.0031302,0.0049086,1,0.292,0.292,0.2,0
0.87406,0.16086,2.3687,0.0031296,0.0049116,1,0.293,0.293,0.2,0
0.87185,0.16399,2.3662,0.003129,0.0049146,1,0.294,0.294,0.2,0
0.86964,0.16712,2.3636,0.0031285,0.0049175,1,0.295,0.295,0.2,0
0.86743,0.17025,2.3611,0.0031279,0.0049205,1,0.296,0.296,0.2,0
0.86521,0.17339,2.3585,0.0031274,0.0049235,1,0.297,0.297,0.2,0
0.863,0.17652,2.356,0.0031268,0.0049265,1,0.298,0.298,0.2,0
0.86079,0.17965,2.3534,0.0031262,0.0049295,1,0.299,0.299,0.2,0
