"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,1.2032e-07,2.5,7.324e-11,-5.1085e-10,1,0,0,0.2,0
1,1.1739e-07,2.5,7.1342e-11,-4.9395e-10,1,0.001,0.001,0.2,0
1,1.1445e-07,2.5,6.9443e-11,-4.7704e-10,1,0.002,0.002,0.2,0
1,1.1152e-07,2.5,6.7544e-11,-4.6014e-10,1,0.003,0.003,0.2,0
1,1.0858e-07,2.5,6.5645e-11,-4.4323e-10,1,0.004,0.004,0.2,0
1,1.0565e-07,2.5,6.3747e-11,-4.2633e-10,1,0.005,0.005,0.2,0
1,1.0271e-07,2.5,6.1848e-11,-4.0942e-10,1,0.006,0.006,0.2,0
1,9.9775e-08,2.5,5.9949e-11,-3.9252e-10,1,0.007,0.007,0.2,0
1,9.684e-08,2.5,5.8051e-11,-3.7561e-10,1,0.008,0.008,0.2,0
1,9.3905e-08,2.5,5.6152e-11,-3.5871e-10,1,0.009,0.009,0.2,0
1,9.0969e-08,2.5,5.4253e-11,-3.418e-10,1,0.01,0.01,0.2,0
1,8.8034e-08,2.5,5.2354e-11,-3.249e-10,1,0.011,0.011,0.2,0
1,8.5098e-08,2.5,5.0456e-11,-3.0799e-10,1,0.012,0.012,0.2,0
1,8.2163e-08,2.5,4.8557e-11,-2.9109e-10,1,0.013,0.013,0.2,0
1,7.9227e-08,2.5,4.6658e-11,-2.7418e-10,1,0.014,0.014,0.2,0
1,7.6292e-08,2.5,4.4759e-11,-2.5728e-10,1,0.015,0.015,0.2,0
1,7.3356e-08,2.5,4.2861e-11,-2.4037e-10,1,0.016,0.016,0.2,0
1,7.0421e-08,2.5,4.0962e-11,-2.2347e-10,1,0.017,0.017,0.2,0
1,6.7485e-08,2.5,3.9063e-11,-2.0656e-10,1,0.018,0.018,0.2,0
1,6.455e-08,2.5,3.7165e-11,-1.8966e-10,1,0.019,0.019,0.2,0
1,6.1614e-08,2.5,3.5266e-11,-1.7275e-10,1,0.02,0.02,0.2,0
