"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,0.0010601,2.4996,1.0784e-05,6.1873e-06,1,0.052,0.052,0.2,0
1,0.0010013,2.4996,9.0464e-06,4.1801e-06,1,0.053,0.053,0.2,0
1.0001,0.00094258,2.4997,7.3084e-06,2.1728e-06,1,0.054,0.054,0.2,0
1.0001,0.00088382,2.4997,5.5704e-06,1.656e-07,1,0.055,0.055,0.2,0
1.0002,0.00082507,2.4998,3.8323e-06,-1.8416e-06,1,0.056,0.056,0.2,0
1.0002,0.00076631,2.4998,2.0943e-06,-3.8489e-06,1,0.057,0.057,0.2,0
1.0002,0.00070756,2.4999,3.5623e-07,-5.8561e-06,1,0.058,0.058,0.2,0
1.0003,0.0006488,2.4999,-1.3818e-06,-7.8634e-06,1,0.059,0.059,0.2,0
1.0003,0.00059004,2.5,-3.1199e-06,-9.8706e-06,1,0.06,0.06,0.2,0
1.0003,0.00053129,2.5,-4.8579e-06,-1.1878e-05,1,0.061,0.061,0.2,0
1.0004,0.00047253,2.5,-6.5959e-06,-1.3885e-05,1,0.062,0.062,0.2,0
1.0004,0.00041378,2.5001,-8.334e-06,-1.5892e-05,1,0.063,0.063,0.2,0
1.0004,0.00035502,2.5001,-1.0072e-05,-1.79e-05,1,0.064,0.064,0.2,0
1.0005,0.00029626,2.5002,-1.181e-05,-1.9907e-05,1,0.065,0.065,0.2,0
1.0005,0.00023751,2.5002,-1.3548e-05,-2.1914e-05,1,0.066,0.066,0.2,0
1.0005,0.00017875,2.5003,-1.5286e-05,-2.3921e-05,1,0.067,0.067,0.2,0
1.0006,0.00012,2.5003,-1.7024e-05,-2.5929e-05,1,0.068,0.068,0.2,0
1.0006,6.1241e-05,2.5004,-1.8762e-05,-2.7936e-05,1,0.069,0.069,0.2,0
1.0006,2.4844e-06,2.5004,-2.05e-05,-2.9943e-05,1,0.07,0.07,0.2,0
1.0007,-5.6272e-05,2.5005,-2.2238e-05,-3.195e-05,1,0.071,0.071,0.2,0
1.0007,-0.00011503,2.5005,-2.3976e-05,-3.3958e-05,1,0.072,0.072,0.2,0
1.0007,-0.00017378,2.5005,-2.5714e-05,-3.5965e-05,1,0.073,0.073,0.2,0
1.0008,-0.00023254,2.5006,-2.7452e-05,-3.7972e-05,1,0.074,0.074,0.2,0
1.0008,-0.0002913,2.5006,-2.919e-05,-3.9979e-05,1,0.075,0.075,0.2,0
1.0008,-0.00035005,2.5007,-3.0928e-05,-4.1986e-05,1,0.076,0.076,0.2,0
1.0009,-0.00040881,2.5007,-3.2667e-05,-4.3994e-05,1,0.077,0.077,0.2,0
1.0009,-0.00046756,2.5008,-3.4405e-05,-4.6001e-05,1,0.078,0.078,0.2,0
1.001,-0.00052632,2.5008,-3.6143e-05,-4.8008e-05,1,0.079,0.079,0.2,0
1.001,-0.00058508,2.5009,-3.7881e-05,-5.0015e-05,1,0.08,0.08,0.2,0
1.001,-0.00064383,2.5009,-3.9619e-05,-5.2023e-05,1,0.081,0.081,0.2,0
1.0011,-0.00070259,2.501,-4.1357e-05,-5.403e-05,1,0.082,0.082,0.2,0
1.0011,-0.00076134,2.501,-4.3095e-05,-5.6037e-05,1,0.083,0.083,0.2,0
1.0011,-0.00077157,2.501,-4.3099e-05,-5.5721e-05,1,0.084,0.084,0.2,0
1.0011,-0.00075752,2.501,-4.2237e-05,-5.4244e-05,1,0.085,0.085,0.2,0
1.001,-0.00074348,2.501,-4.1374e-05,-5.2767e-05,1,0.086,0.086,0.2,0
1.001,-0.00072943,2.5009,-4.0512e-05,-5.129e-05,1,0.087,0.087,0.2,0
1.001,-0.00071539,2.5009,-3.9649e-05,-4.9813e-05,1,0.088,0.088,0.2,0
1.001,-0.00070135,2.5009,-3.8787e-05,-4.8335e-05,1,0.089,0.089,0.2,0
1.0009,-0.0006873,2.5009,-3.7925e-05,-4.6858e-05,1,0.09,0.09,0.2,0
1.0009,-0.00067326,2.5009,-3.7062e-05,-4.5381e-05,1,0.091,0.091,0.2,0
1.0009,-0.00065921,2.5009,-3.62e-05,-4.3904e-05,1,0.092,0.092,0.2,0
1.0009,-0.00064517,2.5008,-3.5337e-05,-4.2427e-05,1,0.093,0.093,0.2,0
1.0009,-0.00063112,2.5008,-3.4475e-05,-4.0949e-05,1,0.094,0.094,0.2,0
1.0008,-0.00061708,2.5008,-3.3612e-05,-3.9472e-05,1,0.095,0.095,0.2,0
1.0008,-0.00060304,2.5008,-3.275e-05,-3.7995e-05,1,0.096,0.096,0.2,0
1.0008,-0.00058899,2.5008,-3.1888e-05,-3.6518e-05,1,0.097,0.097,0.2,0
1.0008,-0.00057495,2.5008,-3.1025e-05,-3.5041e-05,1,0.098,0.098,0.2,0
1.0007,-0.0005609,2.5007,-3.0163e-05,-3.3563e-05,1,0.099,0.099,0.2,0
1.0007,-0.00054686,2.5007,-2.93e-05,-3.2086e-05,1,0.1,0.1,0.2,0
1.0007,-0.00053282,2.5007,-2.8438e-05,-3.0609e-05,1,0.101,0.101,0.2,0
1.0007,-0.00051877,2.5007,-2.7575e-05,-2.9132e-05,1,0.102,0.102,0.2,0
1.0006,-0.00050473,2.5007,-2.6713e-05,-2.7655e-05,1,0.103,0.103,0.2,0
1.0006,-0.00049068,2.5007,-2.5851e-05,-2.6177e-05,1,0.104,0.104,0.2,0
1.0006,-0.00047664,2.5006,-2.4988e-05,-2.47e-05,1,0.105,0.105,0.2,0
1.0006,-0.0004626,2.5006,-2.4126e-05,-2.3223e-05,1,0.106,0.106,0.2,0
1.0005,-0.00044855,2.5006,-2.3263e-05,-2.1746e-05,1,0.107,0.107,0.2,0
1.0005,-0.00043451,2.5006,-2.2401e-05,-2.0268e-05,1,0.108,0.108,0.2,0
1.0005,-0.00042046,2.5006,-2.1538e-05,-1.8791e-05,1,0.109,0.109,0.2,0
1.0005,-0.00040642,2.5006,-2.0676e-05,-1.7314e-05,1,0.11,0.11,0.2,0
1.0004,-0.00039237,2.5005,-1.9814e-05,-1.5837e-05,1,0.111,0.111,0.2,0
1.0004,-0.00037833,2.5005,-1.8951e-05,-1.436e-05,1,0.112,0.112,0.2,0
1.0004,-0.00036429,2.5005,-1.8089e-05,-1.2882e-05,1,0.113,0.113,0.2,0
1.0004,-0.00035024,2.5005,-1.7226e-05,-1.1405e-05,1,0.114,0.114,0.2,0
1.0004,-0.0003362,2.5005,-1.6364e-05,-9.928e-06,1,0.115,0.115,0.2,0
1.0003,-0.00032215,2.5004,-1.5501e-05,-8.4508e-06,1,0.116,0.116,0.2,0
1.0003,-0.00030811,2.5004,-1.4639e-05,-6.9736e-06,1,0.117,0.117,0.2,0
1.0003,-0.00029407,2.5004,-1.3777e-05,-5.4964e-06,1,0.118,0.118,0.2,0
1.0003,-0.00028002,2.5004,-1.2914e-05,-4.0192e-06,1,0.119,0.119,0.2,0
1.0002,-0.00026598,2.5004,-1.2052e-05,-2.542e-06,1,0.12,0.12,0.2,0
1.0002,-0.00025193,2.5004,-1.1189e-05,-1.0648e-06,1,0.121,0.121,0.2,0
1.0002,-0.00023789,2.5003,-1.0327e-05,4.1242e-07,1,0.122,0.122,0.2,0
1.0002,-0.00022385,2.5003,-9.4645e-06,1.8896e-06,1,0.123,0.123,0.2,0
1.0001,-0.0002098,2.5003,-8.6021e-06,3.3668e-06,1,0.124,0.124,0.2,0
1.0001,-0.00019576,2.5003,-7.7396e-06,4.844e-06,1,0.125,0.125,0.2,0
1.0001,-0.00018171,2.5003,-6.8772e-06,6.3212e-06,1,0.126,0.126,0.2,0
1.0001,-0.00016767,2.5003,-6.0148e-06,7.7985e-06,1,0.127,0.127,0.2,0
1,-0.00015363,2.5002,-5.1523e-06,9.2757e-06,1,0.128,0.128,0.2,0
1,-0.00013958,2.5002,-4.2899e-06,1.0753e-05,1,0.129,0.129,0.2,0
1,-0.00012554,2.5002,-3.4275e-06,1.223e-05,1,0.13,0.13,0.2,0
0.99998,-0.00011149,2.5002,-2.5651e-06,1.3707e-05,1,0.131,0.131,0.2,0
0.99995,-9.7449e-05,2.5002,-1.7026e-06,1.5184e-05,1,0.132,0.132,0.2,0
0.99993,-8.3405e-05,2.5002,-8.402e-07,1.6662e-05,1,0.133,0.133,0.2,0
0.9999,-6.936e-05,2.5001,2.2229e-08,1.8139e-05,1,0.134,0.134,0.2,0
0.99988,-5.5316e-05,2.5001,8.8466e-07,1.9616e-05,1,0.135,0.135,0.2,0
0.99986,-4.1272e-05,2.5001,1.7471e-06,2.1093e-05,1,0.136,0.136,0.2,0
0.99983,-2.7228e-05,2.5001,2.6095e-06,2.2571e-05,1,0.137,0.137,0.2,0
0.99981,-1.3184e-05,2.5001,3.4719e-06,2.4048e-05,1,0.138,0.138,0.2,0
0.99979,8.6003e-07,2.5001,4.3344e-06,2.5525e-05,1,0.139,0.139,0.2,0
0.99976,1.4904e-05,2.5,5.1968e-06,2.7002e-05,1,0.14,0.14,0.2,0
0.99974,2.8948e-05,2.5,6.0592e-06,2.8479e-05,1,0.141,0.141,0.2,0
0.99972,4.2992e-05,2.5,6.9217e-06,2.9957e-05,1,0.142,0.142,0.2,0
0.99969,5.7037e-05,2.5,7.7841e-06,3.1434e-05,1,0.143,0.143,0.2,0
0.99967,7.108e-05,2.5,8.6465e-06,3.2911e-05,1,0.144,0.144,0.2,0
0.99964,8.5125e-05,2.4999,9.5089e-06,3.4388e-05,1,0.145,0.145,0.2,0
0.99962,9.9169e-05,2.4999,1.0371e-05,3.5865e-05,1,0.146,0.146,0.2,0
0.9996,0.00011321,2.4999,1.1234e-05,3.7343e-05,1,0.147,0.147,0.2,0
0.99957,0.00012726,2.4999,1.2096e-05,3.882e-05,1,0.148,0.148,0.2,0
0.99955,0.0001413,2.4999,1.2959e-05,4.0297e-05,1,0.149,0.149,0.2,0
0.99953,0.00015535,2.4999,1.3821e-05,4.1774e-05,1,0.15,0.15,0.2,0
0.9995,0.00016939,2.4998,1.4683e-05,4.3251e-05,1,0.151,0.151,0.2,0
0.99948,0.00018343,2.4998,1.5546e-05,4.4729e-05,1,0.152,0.152,0.2,0
0.99946,0.00019748,2.4998,1.6408e-05,4.6206e-05,1,0.153,0.153,0.2,0
0.99943,0.00021152,2.4998,1.7271e-05,4.7683e-05,1,0.154,0.154,0.2,0
0.99941,0.00022557,2.4998,1.8133e-05,4.916e-05,1,0.155,0.155,0.2,0
0.99938,0.00023961,2.4998,1.8996e-05,5.0637e-05,1,0.156,0.156,0.2,0
0.99936,0.00025365,2.4997,1.9858e-05,5.2115e-05,1,0.157,0.157,0.2,0
0.99934,0.0002677,2.4997,2.0721e-05,5.3592e-05,1,0.158,0.158,0.2,0
0.99931,0.00028174,2.4997,2.1583e-05,5.5069e-05,1,0.159,0.159,0.2,0
0.99929,0.00029579,2.4997,2.2445e-05,5.6546e-05,1,0.16,0.16,0.2,0
0.99927,0.00030983,2.4997,2.3308e-05,5.8024e-05,1,0.161,0.161,0.2,0
0.99924,0.00032387,2.4997,2.417e-05,5.9501e-05,1,0.162,0.162,0.2,0
0.99922,0.00033792,2.4996,2.5033e-05,6.0978e-05,1,0.163,0.163,0.2,0
0.9992,0.00035196,2.4996,2.5895e-05,6.2455e-05,1,0.164,0.164,0.2,0
0.99917,0.00036601,2.4996,2.6758e-05,6.3932e-05,1,0.165,0.165,0.2,0
0.99915,0.00038005,2.4996,2.762e-05,6.541e-05,1,0.166,0.166,0.2,0
0.99911,0.00041836,2.4995,2.9349e-05,6.8048e-05,1,0.167,0.167,0.2,0
0.99902,0.00050521,2.4995,3.2812e-05,7.301e-05,1,0.168,0.168,0.2,0
0.99894,0.00059205,2.4994,3.6275e-05,7.7972e-05,1,0.169,0.169,0.2,0
0.99886,0.00067889,2.4993,3.9738e-05,8.2933e-05,1,0.17,0.17,0.2,0
0.99878,0.00076574,2.4992,4.3201e-05,8.7895e-05,1,0.171,0.171,0.2,0
0.99869,0.00085258,2.4991,4.6664e-05,9.2857e-05,1,0.172,0.172,0.2,0
0.99861,0.00093943,2.4991,5.0127e-05,9.7818e-05,1,0.173,0.173,0.2,0
0.99853,0.0010263,2.499,5.3589e-05,0.00010278,1,0.174,0.174,0.2,0
0.99845,0.0011131,2.4989,5.7052e-05,0.00010774,1,0.175,0.175,0.2,0
0.99837,0.0012,2.4988,6.0515e-05,0.0001127,1,0.176,0.176,0.2,0
0.99828,0.0012868,2.4987,6.3978e-05,0.00011766,1,0.177,0.177,0.2,0
0.9982,0.0013736,2.4987,6.7441e-05,0.00012263,1,0.178,0.178,0.2,0
0.99812,0.0014605,2.4986,7.0904e-05,0.00012759,1,0.179,0.179,0.2,0
0.99804,0.0015473,2.4985,7.4367e-05,0.00013255,1,0.18,0.18,0.2,0
0.99796,0.0016342,2.4984,7.783e-05,0.00013751,1,0.181,0.181,0.2,0
0.99787,0.001721,2.4983,8.1293e-05,0.00014247,1,0.182,0.182,0.2,0
0.99779,0.0018079,2.4983,8.4756e-05,0.00014743,1,0.183,0.183,0.2,0
0.99771,0.0018947,2.4982,8.8218e-05,0.0001524,1,0.184,0.184,0.2,0
0.99763,0.0019816,2.4981,9.1681e-05,0.00015736,1,0.185,0.185,0.2,0
0.99755,0.0020684,2.498,9.5144e-05,0.00016232,1,0.186,0.186,0.2,0
0.99746,0.0021552,2.4979,9.8607e-05,0.00016728,1,0.187,0.187,0.2,0
0.99738,0.0022421,2.4979,0.00010207,0.00017224,1,0.188,0.188,0.2,0
0.9973,0.0023289,2.4978,0.00010553,0.0001772,1,0.189,0.189,0.2,0
0.99722,0.0024158,2.4977,0.000109,0.00018217,1,0.19,0.19,0.2,0
0.99714,0.0025026,2.4976,0.00011246,0.00018713,1,0.191,0.191,0.2,0
0.99705,0.0025895,2.4975,0.00011592,0.00019209,1,0.192,0.192,0.2,0
0.99697,0.0026763,2.4975,0.00011938,0.00019705,1,0.193,0.193,0.2,0
0.99689,0.0027632,2.4974,0.00012285,0.00020201,1,0.194,0.194,0.2,0
0.99681,0.00285,2.4973,0.00012631,0.00020697,1,0.195,0.195,0.2,0
0.99673,0.0029368,2.4972,0.00012977,0.00021194,1,0.196,0.196,0.2,0
0.99664,0.0030237,2.4971,0.00013324,0.0002169,1,0.197,0.197,0.2,0
0.99656,0.0031105,2.4971,0.0001367,0.00022186,1,0.198,0.198,0.2,0
0.99648,0.0031974,2.497,0.00014016,0.00022682,1,0.199,0.199,0.2,0
0.9964,0.0032842,2.4969,0.00014362,0.00023178,1,0.2,0.2,0.2,0
0.99632,0.0033711,2.4968,0.00014709,0.00023674,1,0.201,0.201,0.2,0
0.99623,0.0034579,2.4967,0.00015055,0.00024171,1,0.202,0.202,0.2,0
0.99615,0.0035448,2.4967,0.00015401,0.00024667,1,0.203,0.203,0.2,0
0.99607,0.0036316,2.4966,0.00015748,0.00025163,1,0.204,0.204,0.2,0
0.99599,0.0037184,2.4965,0.00016094,0.00025659,1,0.205,0.205,0.2,0
0.99591,0.0038053,2.4964,0.0001644,0.00026155,1,0.206,0.206,0.2,0
0.99582,0.0038921,2.4963,0.00016787,0.00026651,1,0.207,0.207,0.2,0
0.99574,0.003979,2.4963,0.00017133,0.00027148,1,0.208,0.208,0.2,0
0.99566,0.0040658,2.4962,0.00017479,0.00027644,1,0.209,0.209,0.2,0
0.99558,0.0041527,2.4961,0.00017825,0.0002814,1,0.21,0.21,0.2,0
0.9955,0.0042395,2.496,0.00018172,0.00028636,1,0.211,0.211,0.2,0
0.99541,0.0043264,2.4959,0.00018518,0.00029132,1,0.212,0.212,0.2,0
0.99533,0.0044132,2.4959,0.00018864,0.00029628,1,0.213,0.213,0.2,0
0.99525,0.0045,2.4958,0.00019211,0.00030125,1,0.214,0.214,0.2,0
0.99517,0.0045869,2.4957,0.00019557,0.00030621,1,0.215,0.215,0.2,0
0.99509,0.0046737,2.4956,0.00019903,0.00031117,1,0.216,0.216,0.2,0
0.995,0.0047606,2.4955,0.00020249,0.00031613,1,0.217,0.217,0.2,0
0.99492,0.0048474,2.4955,0.00020596,0.00032109,1,0.218,0.218,0.2,0
0.99484,0.0049343,2.4954,0.00020942,0.00032605,1,0.219,0.219,0.2,0
0.99476,0.0050211,2.4953,0.00021288,0.00033102,1,0.22,0.22,0.2,0
0.99467,0.0051079,2.4952,0.00021635,0.00033598,1,0.221,0.221,0.2,0
0.99459,0.0051948,2.4951,0.00021981,0.00034094,1,0.222,0.222,0.2,0
0.99451,0.0052816,2.4951,0.00022327,0.0003459,1,0.223,0.223,0.2,0
0.99443,0.0053685,2.495,0.00022673,0.00035086,1,0.224,0.224,0.2,0
0.99435,0.0054553,2.4949,0.0002302,0.00035582,1,0.225,0.225,0.2,0
0.99426,0.0055422,2.4948,0.00023366,0.00036079,1,0.226,0.226,0.2,0
0.99418,0.005629,2.4947,0.00023712,0.00036575,1,0.227,0.227,0.2,0
0.9941,0.0057159,2.4947,0.00024059,0.00037071,1,0.228,0.228,0.2,0
0.99402,0.0058027,2.4946,0.00024405,0.00037567,1,0.229,0.229,0.2,0
0.99394,0.0058895,2.4945,0.00024751,0.00038063,1,0.23,0.23,0.2,0
0.99385,0.0059764,2.4944,0.00025097,0.00038559,1,0.231,0.231,0.2,0
0.99377,0.0060632,2.4943,0.00025444,0.00039056,1,0.232,0.232,0.2,0
0.99369,0.0061501,2.4943,0.0002579,0.00039552,1,0.233,0.233,0.2,0
0.99361,0.0062369,2.4942,0.00026136,0.00040048,1,0.234,0.234,0.2,0
0.99353,0.0063238,2.4941,0.00026483,0.00040544,1,0.235,0.235,0.2,0
0.99344,0.0064106,2.494,0.00026829,0.0004104,1,0.236,0.236,0.2,0
0.99336,0.0064975,2.4939,0.00027175,0.00041536,1,0.237,0.237,0.2,0
0.99328,0.0065843,2.4939,0.00027521,0.00042033,1,0.238,0.238,0.2,0
0.9932,0.0066711,2.4938,0.00027868,0.00042529,1,0.239,0.239,0.2,0
0.99312,0.006758,2.4937,0.00028214,0.00043025,1,0.24,0.24,0.2,0
0.99303,0.0068448,2.4936,0.0002856,0.00043521,1,0.241,0.241,0.2,0
0.99295,0.0069317,2.4935,0.00028907,0.00044017,1,0.242,0.242,0.2,0
0.99287,0.0070185,2.4935,0.00029253,0.00044513,1,0.243,0.243,0.2,0
0.99279,0.0071054,2.4934,0.00029599,0.0004501,1,0.244,0.244,0.2,0
0.99271,0.0071922,2.4933,0.00029946,0.00045506,1,0.245,0.245,0.2,0
0.99262,0.0072791,2.4932,0.00030292,0.00046002,1,0.246,0.246,0.2,0
0.99254,0.0073659,2.4931,0.00030638,0.00046498,1,0.247,0.247,0.2,0
0.99246,0.0074527,2.4931,0.00030984,0.00046994,1,0.248,0.248,0.2,0
0.99238,0.0075396,2.493,0.00031331,0.0004749,1,0.249,0.249,0.2,0
0.99092,0.011375,2.4867,0.0031759,0.005833,1,0.25,0.25,0.2,0
0.98836,0.014625,2.484,0.0031796,0.0058187,1,0.251,0.251,0.2,0
0.98581,0.017876,2.4813,0.0031833,0.0058044,1,0.252,0.252,0.2,0
0.98326,0.021126,2.4786,0.003187,0.0057901,1,0.253,0.253,0.2,0
0.9807,0.024377,2.476,0.0031907,0.0057758,1,0.254,0.254,0.2,0
0.97815,0.027628,2.4733,0.0031944,0.0057616,1,0.255,0.255,0.2,0
0.9756,0.030878,2.4706,0.0031981,0.0057473,1,0.256,0.256,0.2,0
0.97304,0.034129,2.468,0.0032017,0.005733,1,0.257,0.257,0.2,0
0.97049,0.03738,2.4653,0.0032054,0.0057187,1,0.258,0.258,0.2,0
0.96793,0.04063,2.4626,0.0032091,0.0057044,1,0.259,0.259,0.2,0
0.96538,0.043881,2.46,0.0032128,0.0056901,1,0.26,0.26,0.2,0
0.96283,0.047131,2.4573,0.0032165,0.0056758,1,0.261,0.261,0.2,0
0.96027,0.050382,2.4546,0.0032202,0.0056615,1,0.262,0.262,0.2,0
0.95772,0.053633,2.452,0.0032239,0.0056472,1,0.263,0.263,0.2,0
0.95517,0.056883,2.4493,0.0032276,0.0056329,1,0.264,0.264,0.2,0
0.95261,0.060134,2.4466,0.0032312,0.0056186,1,0.265,0.265,0.2,0
0.95006,0.063385,2.444,0.0032349,0.0056043,1,0.266,0.266,0.2,0
0.9475,0.066635,2.4413,0.0032386,0.00559,1,0.267,0.267,0.2,0
0.94495,0.069886,2.4386,0.0032423,0.0055757,1,0.268,0.268,0.2,0
0.9424,0.073136,2.4359,0.003246,0.0055614,1,0.269,0.269,0.2,0
0.93984,0.076387,2.4333,0.0032497,0.0055471,1,0.27,0.27,0.2,0
0.93729,0.079638,2.4306,0.0032534,0.0055328,1,0.271,0.271,0.2,0
0.93474,0.082888,2.4279,0.0032571,0.0055185,1,0.272,0.272,0.2,0
0.93218,0.086139,2.4253,0.0032607,0.0055043,1,0.273,0.273,0.2,0
0.92963,0.089389,2.4226,0.0032644,0.00549,1,0.274,0.274,0.2,0
0.92707,0.09264,2.4199,0.0032681,0.0054757,1,0.275,0.275,0.2,0
0.92452,0.095891,2.4173,0.0032718,0.0054614,1,0.276,0.276,0.2,0
0.92197,0.099141,2.4146,0.0032755,0.0054471,1,0.277,0.277,0.2,0
0.91941,0.10239,2.4119,0.0032792,0.0054328,1,0.278,0.278,0.2,0
0.91686,0.10564,2.4093,0.0032829,0.0054185,1,0.279,0.279,0.2,0
0.91431,0.10889,2.4066,0.0032866,0.0054042,1,0.28,0.28,0.2,0
0.91175,0.11214,2.4039,0.0032902,0.0053899,1,0.281,0.281,0.2,0
0.9092,0.11539,2.4012,0.0032939,0.0053756,1,0.282,0.282,0.2,0
0.90664,0.11865,2.3986,0.0032976,0.0053613,1,0.283,0.283,0.2,0
0.90409,0.1219,2.3959,0.0033013,0.005347,1,0.284,0.284,0.2,0
0.90154,0.12515,2.3932,0.003305,0.0053327,1,0.285,0.285,0.2,0
0.89898,0.1284,2.3906,0.0033087,0.0053184,1,0.286,0.286,0.2,0
0.89643,0.13165,2.3879,0.0033124,0.0053041,1,0.287,0.287,0.2,0
0.89388,0.1349,2.3852,0.0033161,0.0052898,1,0.288,0.288,0.2,0
0.89132,0.13815,2.3826,0.0033197,0.0052755,1,0.289,0.289,0.2,0
0.88877,0.1414,2.3799,0.0033234,0.0052612,1,0.29,0.29,0.2,0
0.88621,0.14465,2.3772,0.0033271,0.005247,1,0.291,0.291,0.2,0
0.88368,0.14796,2.3745,0.0033311,0.0052387,1,0.292,0.292,0.2,0
0.88119,0.15139,2.3718,0.0033356,0.0052425,1,0.293,0.293,0.2,0
0.8787,0.15482,2.369,0.0033401,0.0052463,1,0.294,0.294,0.2,0
0.87621,0.15825,2.3663,0.0033445,0.0052501,1,0.295,0.295,0.2,0
0.87371,0.16167,2.3635,0.003349,0.0052539,1,0.296,0.296,0.2,0
0.87122,0.1651,2.3608,0.0033535,0.0052577,1,0.297,0.297,0.2,0
