"Uc","Um","Ue","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.4,-1.0615e-07,-0.4,1,0,0,0.2,0
1.4,-1.0559e-07,-0.4,1,0.0001,0.0001,0.2,0
1.4,-1.0503e-07,-0.4,1,0.0002,0.0002,0.2,0
1.4,-1.0447e-07,-0.4,1,0.0003,0.0003,0.2,0
1.4,-1.039e-07,-0.4,1,0.0004,0.0004,0.2,0
1.4,-1.0334e-07,-0.4,1,0.0005,0.0005,0.2,0
1.4,-1.0278e-07,-0.4,1,0.0006,0.0006,0.2,0
1.4,-1.0222e-07,-0.4,1,0.0007,0.0007,0.2,0
1.4,-1.0166e-07,-0.4,1,0.0008,0.0008,0.2,0
1.4,-1.0109e-07,-0.4,1,0.0009,0.0009,0.2,0
1.4,-1.0053e-07,-0.4,1,0.001,0.001,0.2,0
1.4,-9.9969e-08,-0.4,1,0.0011,0.0011,0.2,0
1.4,-9.9406e-08,-0.4,1,0.0012,0.0012,0.2,0
1.4,-9.8844e-08,-0.4,1,0.0013,0.0013,0.2,0
1.4,-9.8282e-08,-0.4,1,0.0014,0.0014,0.2,0
1.4,-9.7719e-08,-0.4,1,0.0015,0.0015,0.2,0
1.4,-9.7157e-08,-0.4,1,0.0016,0.0016,0.2,0
1.4,-9.6595e-08,-0.4,1,0.0017,0.0017,0.2,0
1.4,-9.6033e-08,-0.4,1,0.0018,0.0018,0.2,0
1.4,-9.547e-08,-0.4,1,0.0019,0.0019,0.2,0
1.4,-9.4908e-08,-0.4,1,0.002,0.002,0.2,0
1.4,-9.4346e-08,-0.4,1,0.0021,0.0021,0.2,0
1.4,-9.3783e-08,-0.4,1,0.0022,0.0022,0.2,0
1.4,-9.3221e-08,-0.4,1,0.0023,0.0023,0.2,0
1.4,-9.2659e-08,-0.4,1,0.0024,0.0024,0.2,0
1.4,-9.2097e-08,-0.4,1,0.0025,0.0025,0.2,0
1.4,-9.1534e-08,-0.4,1,0.0026,0.0026,0.2,0
1.4,-9.0972e-08,-0.4,1,0.0027,0.0027,0.2,0
1.4,-9.041e-08,-0.4,1,0.0028,0.0028,0.2,0
1.4,-8.9847e-08,-0.4,1,0.0029,0.0029,0.2,0
1.4,-8.9285e-08,-0.4,1,0.003,0.003,0.2,0
1.4,-8.8723e-08,-0.4,1,0.0031,0.0031,0.2,0
1.4,-8.8161e-08,-0.4,1,0.0032,0.0032,0.2,0
1.4,-8.7598e-08,-0.4,1,0.0033,0.0033,0.2,0
1.4,-8.7036e-08,-0.4,1,0.0034,0.0034,0.2,0
1.4,-8.6474e-08,-0.4,1,0.0035,0.0035,0.2,0
1.4,-8.5912e-08,-0.4,1,0.0036,0.0036,0.2,0
1.4,-8.5349e-08,-0.4,1,0.0037,0.0037,0.2,0
1.4,-8.4787e-08,-0.4,1,0.0038,0.0038,0.2,0
1.4,-8.4225e-08,-0.4,1,0.0039,0.0039,0.2,0
