"Uc","Um","Ue","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.4,-2.7933e-05,-0.39999,1,0,0,0.2,0
1.4,-2.7772e-05,-0.39999,1,0.0001,0.0001,0.2,0
1.4,-2.761e-05,-0.39999,1,0.0002,0.0002,0.2,0
1.4,-2.7448e-05,-0.39999,1,0.0003,0.0003,0.2,0
1.4,-2.7286e-05,-0.39999,1,0.0004,0.0004,0.2,0
1.4,-2.7124e-05,-0.39999,1,0.0005,0.0005,0.2,0
1.4,-2.6962e-05,-0.39999,1,0.0006,0.0006,0.2,0
1.4,-2.68e-05,-0.39999,1,0.0007,0.0007,0.2,0
1.4,-2.6638e-05,-0.39999,1,0.0008,0.0008,0.2,0
1.4,-2.6476e-05,-0.39999,1,0.0009,0.0009,0.2,0
1.4,-2.6314e-05,-0.39999,1,0.001,0.001,0.2,0
1.4,-2.6152e-05,-0.39999,1,0.0011,0.0011,0.2,0
1.4,-2.599e-05,-0.39999,1,0.0012,0.0012,0.2,0
1.4,-2.5828e-05,-0.39999,1,0.0013,0.0013,0.2,0
1.4,-2.5667e-05,-0.39999,1,0.0014,0.0014,0.2,0
1.4,-2.5505e-05,-0.39999,1,0.0015,0.0015,0.2,0
1.4,-2.5343e-05,-0.39999,1,0.0016,0.0016,0.2,0
1.4,-2.5181e-05,-0.39999,1,0.0017,0.0017,0.2,0
1.4,-2.5019e-05,-0.39999,1,0.0018,0.0018,0.2,0
1.4,-2.4857e-05,-0.39999,1,0.0019,0.0019,0.2,0
1.4,-2.4695e-05,-0.39999,1,0.002,0.002,0.2,0
1.4,-2.4533e-05,-0.39999,1,0.0021,0.0021,0.2,0
1.4,-2.4371e-05,-0.39999,1,0.0022,0.0022,0.2,0
1.4,-2.4209e-05,-0.39999,1,0.0023,0.0023,0.2,0
1.4,-2.4047e-05,-0.39999,1,0.0024,0.0024,0.2,0
1.4,-2.3885e-05,-0.39999,1,0.0025,0.0025,0.2,0
1.4,-2.3724e-05,-0.39999,1,0.0026,0.0026,0.2,0
1.4,-2.3562e-05,-0.39999,1,0.0027,0.0027,0.2,0
1.4,-2.34e-05,-0.39999,1,0.0028,0.0028,0.2,0
1.4,-2.3238e-05,-0.39999,1,0.0029,0.0029,0.2,0
1.4,-2.3076e-05,-0.39999,1,0.003,0.003,0.2,0
1.4,-2.2914e-05,-0.39999,1,0.0031,0.0031,0.2,0
1.4,-2.2752e-05,-0.39999,1,0.0032,0.0032,0.2,0
1.4,-2.259e-05,-0.39999,1,0.0033,0.0033,0.2,0
1.4,-2.2428e-05,-0.39999,1,0.0034,0.0034,0.2,0
1.4,-2.2266e-05,-0.39999,1,0.0035,0.0035,0.2,0
1.4,-2.2104e-05,-0.39999,1,0.0036,0.0036,0.2,0
1.4,-2.1942e-05,-0.39999,1,0.0037,0.0037,0.2,0
1.4,-2.178e-05,-0.39999,1,0.0038,0.0038,0.2,0
1.4,-2.1619e-05,-0.39999,1,0.0039,0.0039,0.2,0
1.4,-2.1457e-05,-0.39999,1,0.004,0.004,0.2,0
